row_label_raw,row_label_full,STT,Tên đơn vị,Tỷ lệ sở hữu của Tập đoàn > 31/12/2024,Tỷ lệ sở hữu của Tập đoàn > 1/1/2024,Giá trị đầu tư trực tiếp theo giá gốc khoản đầu tư VND > 31/12/2024,Giá trị đầu tư trực tiếp theo giá gốc khoản đầu tư VND > 1/1/2024,numeric__Tên đơn vị,numeric__Tỷ lệ sở hữu của Tập đoàn > 31/12/2024,numeric__Tỷ lệ sở hữu của Tập đoàn > 1/1/2024,numeric__Giá trị đầu tư trực tiếp theo giá gốc khoản đầu tư VND > 31/12/2024,numeric__Giá trị đầu tư trực tiếp theo giá gốc khoản đầu tư VND > 1/1/2024
Công ty liên kết của Công ty Cổ phần Thương mại và Vận tải Petrolimex Hà Nội,Công ty liên kết của Công ty Cổ phần Thương mại và Vận tải Petrolimex Hà Nội,Công ty liên kết của Công ty Cổ phần Thương mại và Vận tải Petrolimex Hà Nội,Công ty liên kết của Công ty Cổ phần Thương mại và Vận tải Petrolimex Hà Nội,Công ty liên kết của Công ty Cổ phần Thương mại và Vận tải Petrolimex Hà Nội,Công ty liên kết của Công ty Cổ phần Thương mại và Vận tải Petrolimex Hà Nội,Công ty liên kết của Công ty Cổ phần Thương mại và Vận tải Petrolimex Hà Nội,Công ty liên kết của Công ty Cổ phần Thương mại và Vận tải Petrolimex Hà Nội,,,,,
1,Công ty liên kết của Công ty Cổ phần Thương mại và Vận tải Petrolimex Hà Nội > 1,1,Công ty Cổ phần Thương mại và Dịch vụ sửa chữa ô tô Petrolimex,"20,42%","20,42%",1.800.000.000,1.800.000.000,,0.20420000000000002,0.20420000000000002,1800000000.0,1800000000.0
