row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \) > Tiền và các khoản tương đương tiềnđầu năm,Mã số > 50 > 60,2024 VND > 883.159.652.074 > 14.048.245.083.619,2023 VND > 2.443.298.431.100 > 11.606.028.926.698,numeric__Mã số > 50 > 60,numeric__2024 VND > 883.159.652.074 > 14.048.245.083.619,numeric__2023 VND > 2.443.298.431.100 > 11.606.028.926.698
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ đối với tiền và các khoản tương đương tiền,61,1.664.056.622,(1.082.274.179),61.0,1664056622.0,-1082274179.0
Tiền và các khoản tương đương tiềncuối năm \( (70 = 50 + 60 + 61) \)(Thuyết minh 5),Tiền và các khoản tương đương tiềncuối năm \( (70 = 50 + 60 + 61) \)(Thuyết minh 5),Tiền và các khoản tương đương tiềncuối năm \( (70 = 50 + 60 + 61) \)(Thuyết minh 5),70,14.933.068.792.315,14.048.245.083.619,70.0,14933068792315.0,14048245083619.0
