row_label_raw,row_label_full,Tên công ty,Nơi thành lập và hoạt động,Tỷ lệ phân sở hữu và quyền biểu quyết nằm giữ,Hoạt động chính,numeric__Nơi thành lập và hoạt động,numeric__Tỷ lệ phân sở hữu và quyền biểu quyết nằm giữ,numeric__Hoạt động chính
Công ty Cổ phần Dịch vụTrực tuyến FPT (FOC),Công ty Cổ phần Dịch vụTrực tuyến FPT (FOC),Công ty Cổ phần Dịch vụTrực tuyến FPT (FOC),"Lô 29B - 31B - 33B ĐườngTân Thuận, Khu chế xuấtTân Thuận, Phường Tânthuận Đông, Quận 7,Thành phố Hồ Chí Minh",56.32%,"Cung cấp dịch vụ gameonline, báo điện tử, thanh toán điện tử",,56.32,
Công ty TNHH MTV Viễn thông FPT Tân Thuận (CTTT),Công ty TNHH MTV Viễn thông FPT Tân Thuận (CTTT),Công ty TNHH MTV Viễn thông FPT Tân Thuận (CTTT),"Lô 29B - 31B - 33B ĐườngTân Thuận, Khu chế xuấtTân Thuận, Phường Tânthuận Đông, Quận 7,Thành phố Hồ Chí Minh",100.00%,Cung cấp dịch vụ internet tốc độ cao và các dịch vụ viễn thông khác,,100.0,
Công ty TNHH MTV Viễn thông Quốc tế FPT (FTI),Công ty TNHH MTV Viễn thông Quốc tế FPT (FTI),Công ty TNHH MTV Viễn thông Quốc tế FPT (FTI),"Lô 29B - 31B - 33B ĐườngTân Thuận, Khu chế xuấtTân Thuận, Phường Tânthuận Đông, Quận 7,Thành phố Hồ Chí Minh",100.00%,"Cung cấp dịch vụ internet, đại lý cung cấp dịch vụ viễn thông và các dịch vụ khác",,100.0,
Công ty Cổ phần Công nghệViễn thông FPT (FCN),Công ty Cổ phần Công nghệViễn thông FPT (FCN),Công ty Cổ phần Công nghệViễn thông FPT (FCN),"Lô T2-5, Đường D1, Khu Công nghệ cao, PhườngTăng Nhơn Phú A, Quận 9,Thành phố Hồ Chí Minh",99.99%,Cung cấp các dịch vụ Internet tốc độ cao và các dịch vụ viễn thông khác,,99.99,
