row_label_raw,row_label_full,col_0,Năm nay,Năm trước(Trình bày lại),numeric__Năm nay,numeric__Năm trước(Trình bày lại)
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",1.247.348.508.066,998.840.076.236,1247348508066.0,998840076236.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,2.910.534.081.136,2.342.895.437.754,2910534081136.0,2342895437754.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,91.533.634.230,78.768.534.028,91533634230.0,78768534028.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,986.034.453.378,908.170.333.624,986034453378.0,908170333624.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,2.244.953.710.760,1.840.240.023.690,2244953710760.0,1840240023690.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,583.205.309.724,681.804.461.926,583205309724.0,681804461926.0
,,,8.063.609.697.294,6.850.718.867.258,8063609697294.0,6850718867258.0
