row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,2.152.838.401,3.033.497.296,2152838401.0,3033497296.0
Gửi tiên vào tài khoản tập trung củaCông ty Cổ phần FPT,Gửi tiên vào tài khoản tập trung củaCông ty Cổ phần FPT,Gửi tiên vào tài khoản tập trung củaCông ty Cổ phần FPT,2.152.838.401,3.033.497.296,2152838401.0,3033497296.0
Công nợ phải thu,Công nợ phải thu,Công nợ phải thu,25.658.359.174,8.796.590.897,25658359174.0,8796590897.0
Công ty Cổ phần FPT - Hàng hóa dịch vụ,Công ty Cổ phần FPT - Hàng hóa dịch vụ,Công ty Cổ phần FPT - Hàng hóa dịch vụ,7.454.344.339,537.692.042,7454344339.0,537692042.0
Công ty Cổ phần FPT - Phải thu khác,Công ty Cổ phần FPT - Phải thu khác,Công ty Cổ phần FPT - Phải thu khác,9.709.985,-,9709985.0,
Công ty TNHH Hệ thống Thông tin FPT (FIS),Công ty TNHH Hệ thống Thông tin FPT (FIS),Công ty TNHH Hệ thống Thông tin FPT (FIS),6.383.181.514,2.042.651.667,6383181514.0,2042651667.0
Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),1.766.511.668,1.276.901.376,1766511668.0,1276901376.0
Công ty Cổ phần Synnex FPT (FTG),Công ty Cổ phần Synnex FPT (FTG),Công ty Cổ phần Synnex FPT (FTG),366.307.328,403.345.812,366307328.0,403345812.0
Công ty TNHH Phần mềm FPT (FSO),Công ty TNHH Phần mềm FPT (FSO),Công ty TNHH Phần mềm FPT (FSO),9.678.304.340,4.536.000.000,9678304340.0,4536000000.0
Công nợ phải trả,Công nợ phải trả,Công nợ phải trả,37.970.038.328,115.967.026.407,37970038328.0,115967026407.0
Công ty Cổ phần FPT- Hàng hóa dịch vụ,Công ty Cổ phần FPT- Hàng hóa dịch vụ,Công ty Cổ phần FPT- Hàng hóa dịch vụ,15.366.524.127,35.084.855.464,15366524127.0,35084855464.0
Công ty TNHH Hệ thống Thông tin FPT (FIS),Công ty TNHH Hệ thống Thông tin FPT (FIS),Công ty TNHH Hệ thống Thông tin FPT (FIS),168.904.915,65.670.694.089,168904915.0,65670694089.0
Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),1.292.915.482,226.239.341,1292915482.0,226239341.0
Công ty Cổ phần Synnex FPT (FTG),Công ty Cổ phần Synnex FPT (FTG),Công ty Cổ phần Synnex FPT (FTG),21.141.693.804,14.985.237.513,21141693804.0,14985237513.0
