row_label_raw,row_label_full,col_0,Số cuối nămTriệu VND,Số đầu nămTriệu VND,numeric__Số cuối nămTriệu VND,numeric__Số đầu nămTriệu VND
"Cho vay các tổ chức kinh tế, cá nhân trong nước","Cho vay các tổ chức kinh tế, cá nhân trong nước","Cho vay các tổ chức kinh tế, cá nhân trong nước",823.031.062,699.003.527,823031062.0,699003527.0
Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,-,5.200,,5200.0
"Cho vay đổi với các tổ chức, cá nhân nước ngoài","Cho vay đổi với các tổ chức, cá nhân nước ngoài","Cho vay đổi với các tổ chức, cá nhân nước ngoài",11.345.672,11.017.275,11345672.0,11017275.0
Cho vay theo chỉ định của Chính phủ,Cho vay theo chỉ định của Chính phủ,Cho vay theo chỉ định của Chính phủ,12.981,28.147,12981.0,28147.0
Các khoản trả thay khách hàng,Các khoản trả thay khách hàng,Các khoản trả thay khách hàng,45.484,30.435,45484.0,30435.0
,,,834.435.199,710.084.584,834435199.0,710084584.0
