row_label_raw,row_label_full,col_0,Dự phòng cụ thể,Dự phòng chung,Tổng cộng,numeric__Dự phòng cụ thể,numeric__Dự phòng chung,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư tại ngày 01/01/2016(Hoàn nhập)/Trích lập dự phòng trong năm 2016,Số dư tại ngày 01/01/2016(Hoàn nhập)/Trích lập dự phòng trong năm 2016,Số dư tại ngày 01/01/2016(Hoàn nhập)/Trích lập dự phòng trong năm 2016,73.966(24.001),-57.115,73.96633.114,,-57115.0,7396633114.0
Số dư tại ngày 01/01/2017,Số dư tại ngày 01/01/2017,Số dư tại ngày 01/01/2017,49.965,57.115,107.080,49965.0,57115.0,107080.0
Trích lập dự phòng trong năm,Trích lập dự phòng trong năm,Trích lập dự phòng trong năm,1.166.662,1.232,1.167.894,1166662.0,1232.0,1167894.0
Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,(1.215.634),-,(1.215.634),-1215634.0,,-1215634.0
Số dư tại ngày 31/12/2017,Số dư tại ngày 31/12/2017,Số dư tại ngày 31/12/2017,993,58.347,59.340,993.0,58347.0,59340.0
