row_label_raw,row_label_full,col_0,Số cuối năm,Số đãu năm(Trình bày lại),numeric__Số cuối năm,numeric__Số đãu năm(Trình bày lại)
,,,Triệu VND,Triệu VND,,
Các khoản phải thu nội bộ,Các khoản phải thu nội bộ,Các khoản phải thu nội bộ,519.118,658.224,519118.0,658224.0
Các khoản phải thu bên ngoài,Các khoản phải thu bên ngoài,Các khoản phải thu bên ngoài,3.321.831,2.466.235,3321831.0,2466235.0
"Trong đó:- Phải thu từ các công ty con, liên doanh liên kết vềcố phần hóa","Trong đó:- Phải thu từ các công ty con, liên doanh liên kết vềcố phần hóa","Trong đó:- Phải thu từ các công ty con, liên doanh liên kết vềcố phần hóa",123.220,169.105,123220.0,169105.0
- Phải thu từ Ngân hàng Nhà nước liên quan đến chovay hỗ trợ lãi suất,- Phải thu từ Ngân hàng Nhà nước liên quan đến chovay hỗ trợ lãi suất,- Phải thu từ Ngân hàng Nhà nước liên quan đến chovay hỗ trợ lãi suất,499.418,381.688,499418.0,381688.0
,,,3.840.949,3.124.459,3840949.0,3124459.0
