row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu VND,%,Triệu VND,%,,,,
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,36.692.087,"4,40",44.630.117,"6,29",36692087.0,4.4,44630117.0,6.29
Công ty TNHH trên một thành viên với vốn Nhà nước trên 50%,Công ty TNHH trên một thành viên với vốn Nhà nước trên 50%,Công ty TNHH trên một thành viên với vốn Nhà nước trên 50%,2.692.770,"0,32",2.465.890,"0,35",2692770.0,0.32,2465890.0,0.35
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,205.113.922,"24,58",161.120.219,"22,69",205113922.0,24.58,161120219.0,22.69
Công ty cổ phần vốn Nhà nước trên 50%,Công ty cổ phần vốn Nhà nước trên 50%,Công ty cổ phần vốn Nhà nước trên 50%,52.702.679,"6,32",50.002.253,"7,04",52702679.0,6.32,50002253.0,7.04
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,273.926.486,"32,83",238.801.026,"33,63",273926486.0,32.83,238801026.0,33.63
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,9.316,-,3.934,"0,00",9316.0,,3934.0,0.0
Doanh nghiệp có vốn đãu tư nước ngoài,Doanh nghiệp có vốn đãu tư nước ngoài,Doanh nghiệp có vốn đãu tư nước ngoài,15.495.677,"1,86",14.918.990,"2,10",15495677.0,1.86,14918990.0,2.1
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,1.435.668,"0,17",1.467.298,"0,21",1435668.0,0.17,1467298.0,0.21
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",244.819.596,"29,34",195.668.978,"27,56",244819596.0,29.34,195668978.0,27.56
"Đơn vị hành chính sự nghiệp, Đắng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đắng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đắng, đoàn thể và hiệp hội",1.506.672,"0,18",952.945,"0,13",1506672.0,0.18,952945.0,0.13
Khác,Khác,Khác,40.326,-,52.934,-,40326.0,,52934.0,
,,,834.435.199,100,710.084.584,100,834435199.0,100.0,710084584.0,100.0
