row_label_raw,row_label_full,Cam kết mua TSCĐ có giá trị lớn trong tương lai,Số cuối nămTriệu VND > 72.810,Số đầu nămTriệu VND > 122.168,numeric__Số cuối nămTriệu VND > 72.810,numeric__Số đầu nămTriệu VND > 122.168
Nguyên giá TSCĐ hữu hình đã khấu hao hết nhưng vấn còn sử dụng,Nguyên giá TSCĐ hữu hình đã khấu hao hết nhưng vấn còn sử dụng,Nguyên giá TSCĐ hữu hình đã khấu hao hết nhưng vấn còn sử dụng,1.831.148,1.615.605,1831148.0,1615605.0
Giá trị còn lại của TSCĐ hữu hình đang chờ thanh lý,Giá trị còn lại của TSCĐ hữu hình đang chờ thanh lý,Giá trị còn lại của TSCĐ hữu hình đang chờ thanh lý,80,208,80.0,208.0
Giá trị còn lại của TSCĐ hữu hình tạm thời không được sử dụng vào sản xuất kinh doanh,Giá trị còn lại của TSCĐ hữu hình tạm thời không được sử dụng vào sản xuất kinh doanh,Giá trị còn lại của TSCĐ hữu hình tạm thời không được sử dụng vào sản xuất kinh doanh,4.107,4.108,4107.0,4108.0
