row_label_raw,row_label_full,col_0,Số dư đầu năm (Trình bày lại),Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Số dư cuối năm,numeric__Số dư đầu năm (Trình bày lại),numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Số dư cuối năm
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Thuế GTGT,Thuế GTGT,Thuế GTGT,33.080,288.255,(286.040),35.295,33080.0,288255.0,-286040.0,35295.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,66.336,1.572.266,(1.412.263),226.339,66336.0,1572266.0,-1412263.0,226339.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,48.231,634.439,(623.007),59.663,48231.0,634439.0,-623007.0,59663.0
"Các khoản phải nộp khác và các khoản phí, lệ phí","Các khoản phải nộp khác và các khoản phí, lệ phí","Các khoản phải nộp khác và các khoản phí, lệ phí",179.325,15.292,(15.293),179.324,179325.0,15292.0,-15293.0,179324.0
,,,326.972,2.510.252,(2.336.603),500.621,326972.0,2510252.0,-2336603.0,500621.0
