row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu VND,%,Triệu VND,%,,,,
"Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản",36.890.672,"4,42",41.963.608,"5,91",36890672.0,4.42,41963608.0,5.91
Khai khoáng,Khai khoáng,Khai khoáng,14.873.805,"1,78",14.051.843,"1,98",14873805.0,1.78,14051843.0,1.98
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",141.584.949,"16,97",119.212.921,"16,79",141584949.0,16.97,119212921.0,16.79
"Sản xuất và phân phối điện, khí đốt và nước","Sản xuất và phân phối điện, khí đốt và nước","Sản xuất và phân phối điện, khí đốt và nước",43.313.613,"5,19",44.772.454,"6,31",43313613.0,5.19,44772454.0,6.31
Xây dựng,Xây dựng,Xây dựng,92.087.149,"11,04",84.130.614,"11,85",92087149.0,11.04,84130614.0,11.85
"Bán buôn và bán lé; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác","Bán buôn và bán lé; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác","Bán buôn và bán lé; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác",215.425.446,"25,82",167.744.695,"23,62",215425446.0,25.82,167744695.0,23.62
Vận tải kho bãi,Vận tải kho bãi,Vận tải kho bãi,45.798.935,"5,49",46.854.963,"6,60",45798935.0,5.49,46854963.0,6.6
Dịch vụ,Dịch vụ,Dịch vụ,37.161.958,"4,45",47.190.931,"6,65",37161958.0,4.45,47190931.0,6.65
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,74.412.341,"8,92",36.905.836,"5,20",74412341.0,8.92,36905836.0,5.2
Ngành khác,Ngành khác,Ngành khác,132.886.331,"15,92",107.256.719,"15,09",132886331.0,15.92,107256719.0,15.09
,,,834.435.199,100,710.084.584,100,834435199.0,100.0,710084584.0,100.0
