row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2021VND,2020VND,,
Công ty TNHH MTV Ông Thép Hòa PhátBình Dương,Công ty TNHH MTV Ông Thép Hòa PhátBình Dương,Công ty TNHH MTV Ông Thép Hòa PhátBình Dương,,,,
Cung cấp dịch vụ,Công ty TNHH MTV Ông Thép Hòa PhátBình Dương > Cung cấp dịch vụ,Cung cấp dịch vụ,1.242.531.860,981.338.930,1242531860.0,981338930.0
Công ty TNHH MTV Ông Thép Hòa Phát Long AnCung cấp dịch vụ,Công ty TNHH MTV Ông Thép Hòa PhátBình Dương > Công ty TNHH MTV Ông Thép Hòa Phát Long AnCung cấp dịch vụ,Công ty TNHH MTV Ông Thép Hòa Phát Long AnCung cấp dịch vụ,250.087.108,259.935.993,250087108.0,259935993.0
Công ty TNHH HarmoniaMua hàng hóa dịch vụ,Công ty TNHH MTV Ông Thép Hòa PhátBình Dương > Công ty TNHH HarmoniaMua hàng hóa dịch vụ,Công ty TNHH HarmoniaMua hàng hóa dịch vụ,18.794.908,40.941.819,18794908.0,40941819.0
Công ty TNHH Thép dây Hòa PhátCung cấp dịch vụNhận thanh toán gốc cho vayMua hàng hóa dịch vụ,Công ty TNHH MTV Ông Thép Hòa PhátBình Dương > Công ty TNHH Thép dây Hòa PhátCung cấp dịch vụNhận thanh toán gốc cho vayMua hàng hóa dịch vụ,Công ty TNHH Thép dây Hòa PhátCung cấp dịch vụNhận thanh toán gốc cho vayMua hàng hóa dịch vụ,80.094.533--,62.323.44017.000.000.00012.930.000,,6.232344017e+26
Công ty TNHH Chế tạo cơ khí Hòa PhátCung cấp dịch vụNhận thanh toán gốc cho vay,Công ty TNHH MTV Ông Thép Hòa PhátBình Dương > Công ty TNHH Chế tạo cơ khí Hòa PhátCung cấp dịch vụNhận thanh toán gốc cho vay,Công ty TNHH Chế tạo cơ khí Hòa PhátCung cấp dịch vụNhận thanh toán gốc cho vay,670.040.109--,660.520.8607.000.000.000,,6.605208607e+18
Công ty TNHH MTV Thép dự ứng lực Hòa PhátCung cấp dịch vụNhận thanh toán gốc cho vay,Công ty TNHH MTV Ông Thép Hòa PhátBình Dương > Công ty TNHH MTV Thép dự ứng lực Hòa PhátCung cấp dịch vụNhận thanh toán gốc cho vay,Công ty TNHH MTV Thép dự ứng lực Hòa PhátCung cấp dịch vụNhận thanh toán gốc cho vay,28.506.919--,16.770.46589.050.000.000,,1.67704658905e+18
Công ty CP Golden Gain Việt NamCung cấp dịch vụ,Công ty TNHH MTV Ông Thép Hòa PhátBình Dương > Công ty CP Golden Gain Việt NamCung cấp dịch vụ,Công ty CP Golden Gain Việt NamCung cấp dịch vụ,130.593.998,129.593.578,130593998.0,129593578.0
Công ty CP Xây dựng Long ViệtCung cấp dịch vụMua hàng hóa dịch vụ,Công ty TNHH MTV Ông Thép Hòa PhátBình Dương > Công ty CP Xây dựng Long ViệtCung cấp dịch vụMua hàng hóa dịch vụ,Công ty CP Xây dựng Long ViệtCung cấp dịch vụMua hàng hóa dịch vụ,2.509.656.944325.727.239,2.569.607.90692.681.870,2.509656944325727e+18,2.5696079069268186e+17
Công ty TNHH Thương mại Hòa PhátCung cấp dịch vụ,Công ty TNHH MTV Ông Thép Hòa PhátBình Dương > Công ty TNHH Thương mại Hòa PhátCung cấp dịch vụ,Công ty TNHH Thương mại Hòa PhátCung cấp dịch vụ,1.731.344.667,1.741.531.290,1731344667.0,1741531290.0
Công ty CP Phát triển Chăn nuôi Hòa PhátCung cấp dịch vụMua hàng hóa dịch vụ,Công ty TNHH MTV Ông Thép Hòa PhátBình Dương > Công ty CP Phát triển Chăn nuôi Hòa PhátCung cấp dịch vụMua hàng hóa dịch vụ,Công ty CP Phát triển Chăn nuôi Hòa PhátCung cấp dịch vụMua hàng hóa dịch vụ,2.841.138.7702.755.428,1.824.040.89611.710.569,2.8411387702755428e+16,1.8240408961171056e+17
Công ty TNHH Thức ăn Chăn nuôi Hòa PhátHưng YênCung cấp dịch vụ,Công ty TNHH MTV Ông Thép Hòa PhátBình Dương > Công ty TNHH Thức ăn Chăn nuôi Hòa PhátHưng YênCung cấp dịch vụ,Công ty TNHH Thức ăn Chăn nuôi Hòa PhátHưng YênCung cấp dịch vụ,1.487.424.009,1.483.983.362,1487424009.0,1483983362.0
