row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2021 > Số phải thu VND > 425.650.100,1/1/2021 > Số phải nộp VND > 1.147.396.244,Biến động trong năm > Số phải nộp/bù trừ với thuế được khấu trừ trong năm VND > 1.247.103.857,Biến động trong năm > Số đã nộp trong năm VND > (2.288.160.809),Biến động trong năm > Biến động khác VND > -,31/12/2021 > Số phải thu VND > 425.650.100,31/12/2021 > Số phải nộp VND > 106.339.292,numeric__1/1/2021 > Số phải thu VND > 425.650.100,numeric__1/1/2021 > Số phải nộp VND > 1.147.396.244,numeric__Biến động trong năm > Số phải nộp/bù trừ với thuế được khấu trừ trong năm VND > 1.247.103.857,numeric__Biến động trong năm > Số đã nộp trong năm VND > (2.288.160.809),numeric__Biến động trong năm > Biến động khác VND > -,numeric__31/12/2021 > Số phải thu VND > 425.650.100,numeric__31/12/2021 > Số phải nộp VND > 106.339.292
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,-,123.989.432,64.276.742.420,(60.371.687.194),-,-,4.029.044.658,,123989432.0,64276742420.0,-60371687194.0,,,4029044658.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,4.883.319.576,-,6.523.037.067,(3.000.000.000),329.887.000,1.030.395.509,-,4883319576.0,,6523037067.0,-3000000000.0,329887000.0,1030395509.0,
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,-,1.282.308.525,5.091.907.765,(6.111.670.126),-,-,262.546.164,,1282308525.0,5091907765.0,-6111670126.0,,,262546164.0
Tiền thuê đất,Tiền thuê đất,Tiền thuê đất,-,-,538.567.794,(538.567.794),-,-,-,,,538567794.0,-538567794.0,,,
"Thuế, phí khác","Thuế, phí khác","Thuế, phí khác",-,-,25.163.592,(25.163.592),-,-,-,,,25163592.0,-25163592.0,,,
,,,5.308.969.676,2.553.694.201,77.702.522.495,(72.335.249.515),329.887.000,1.456.045.609,4.397.930.114,5308969676.0,2553694201.0,77702522495.0,-72335249515.0,329887000.0,1456045609.0,4397930114.0
