row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2021 VND,2020 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2021 VND,numeric__2020 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,23,214.634.813.949,2.689.392.694.501,1.0,23.0,214634813949.0,2689392694501.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,02,23,30.167.600,34.165.432.000,2.0,23.0,30167600.0,34165432000.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,23,214.604.646.349,2.655.227.262.501,10.0,23.0,214604646349.0,2655227262501.0
Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,11,24,187.243.075.117,2.405.166.866.276,11.0,24.0,187243075117.0,2405166866276.0
Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),20,,27.361.571.232,250.060.396.225,20.0,,27361571232.0,250060396225.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,25,9.438.368.845.712,16.400.459.540.695,21.0,25.0,9438368845712.0,16400459540695.0
Trong đó: lợi nhuận công ty con chuyển về,Trong đó: lợi nhuận công ty con chuyển về,Trong đó: lợi nhuận công ty con chuyển về,,,8.548.367.721.729,16.100.097.194.886,,,8548367721729.0,16100097194886.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,26,597.176.601.184,337.400.764.081,22.0,26.0,597176601184.0,337400764081.0
Trong đó: chi phí lãi vay,Trong đó: chi phí lãi vay,Trong đó: chi phí lãi vay,23,,155.865.251.017,334.593.198.700,23.0,,155865251017.0,334593198700.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,27,293.638.048.692,93.208.630.220,26.0,27.0,293638048692.0,93208630220.0
Lợi nhuận thuần từ hoạt động kinh doanh (30 = 20 + 21 - 22 - 26),Lợi nhuận thuần từ hoạt động kinh doanh (30 = 20 + 21 - 22 - 26),Lợi nhuận thuần từ hoạt động kinh doanh (30 = 20 + 21 - 22 - 26),30,,8.574.915.767.068,16.219.910.542.619,30.0,,8574915767068.0,16219910542619.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,,4.572.487,11.528.623,31.0,,4572487.0,11528623.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,465.622.678,1.461.282.572,32.0,,465622678.0,1461282572.0
Lỗ khác (40 = 31 - 32),Lỗ khác (40 = 31 - 32),Lỗ khác (40 = 31 - 32),40,,(461.050.191),(1.449.753.949),40.0,,-461050191.0,-1449753949.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,8.574.454.716.877,16.218.460.788.670,50.0,,8574454716877.0,16218460788670.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,29,6.523.037.067,5.054.720.083,51.0,29.0,6523037067.0,5054720083.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51),Lợi nhuận sau thuế TNDN (60 = 50 - 51),Lợi nhuận sau thuế TNDN (60 = 50 - 51),60,,8.567.931.679.810,16.213.406.068.587,60.0,,8567931679810.0,16213406068587.0
