row_label_raw,row_label_full,col_0,2021VND,2020VND,numeric__2021VND,numeric__2020VND
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,,
▪ Bán hàng,Tổng doanh thu > ▪ Bán hàng,▪ Bán hàng,90.330.625.754,2.535.978.949.680,90330625754.0,2535978949680.0
▪ Cung cấp dịch vụ,Tổng doanh thu > ▪ Cung cấp dịch vụ,▪ Cung cấp dịch vụ,91.605.868.195,123.132.304.821,91605868195.0,123132304821.0
▪ Bất động sản đầu tư cho thuê,Tổng doanh thu > ▪ Bất động sản đầu tư cho thuê,▪ Bất động sản đầu tư cho thuê,32.698.320.000,30.281.440.000,32698320000.0,30281440000.0
,,,214.634.813.949,2.689.392.694.501,214634813949.0,2689392694501.0
Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,,
▪ Chiết khấu thương mại,Trừ đi các khoản giảm trừ doanh thu > ▪ Chiết khấu thương mại,▪ Chiết khấu thương mại,(30.167.600),(32.504.695.020),-30167600.0,-32504695020.0
▪ Hàng bán bị trả lại,Trừ đi các khoản giảm trừ doanh thu > ▪ Hàng bán bị trả lại,▪ Hàng bán bị trả lại,-,(1.660.736.980),,-1660736980.0
,,,(30.167.600),(34.165.432.000),-30167600.0,-34165432000.0
Doanh thu thuần,Trừ đi các khoản giảm trừ doanh thu > Doanh thu thuần,Doanh thu thuần,214.604.646.349,2.655.227.262.501,214604646349.0,2655227262501.0
