row_label_raw,row_label_full,26.216 VND/USD,168 VND/JPY,836 VND/THB,numeric__168 VND/JPY,numeric__836 VND/THB
19.181 VND/CAD,19.181 VND/CAD,19.181 VND/CAD,17.648 VND/AUD,,,
30.848 VND/EUR,30.848 VND/EUR,30.848 VND/EUR,20.453 VND/SGD,,,
35.412 VND/GBP,35.412 VND/GBP,35.412 VND/GBP,33.172 VND/CHF,,,
