row_label_raw,row_label_full,Chỉ tiêu,Số dư đầu năm,Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Số dư cuối năm,numeric__Số dư đầu năm,numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Số dư cuối năm
1. Thuế GTGT,1. Thuế GTGT,1. Thuế GTGT,1.029,47.597,45.397,3.229,1029.0,47597.0,45397.0,3229.0
2. Thuế TNDN,2. Thuế TNDN,2. Thuế TNDN,-,1.341,1.341,-,,1341.0,1341.0,
3. Các loại thuế khác,3. Các loại thuế khác,3. Các loại thuế khác,7.190,144.452,141.901,9.741,7190.0,144452.0,141901.0,9741.0
Tổng cộng,Tổng cộng,Tổng cộng,8.219,193.390,188.639,12.970,8219.0,193390.0,188639.0,12970.0
