row_label_raw,row_label_full,col_0,Năm 2025,Năm 2024,numeric__Năm 2025,numeric__Năm 2024
"1. Chi nộp thuế và các khoản phí, lệ phí","1. Chi nộp thuế và các khoản phí, lệ phí","1. Chi nộp thuế và các khoản phí, lệ phí",27.004,17.435,27004.0,17435.0
2. Chi phí cho nhân viên,2. Chi phí cho nhân viên,2. Chi phí cho nhân viên,1.078.545,946.378,1078545.0,946378.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Chi lương và phụ cấp,Trong đó: > Chi lương và phụ cấp,Chi lương và phụ cấp,990.987,873.957,990987.0,873957.0
Các khoản chi đóng góp theo lương,Trong đó: > Các khoản chi đóng góp theo lương,Các khoản chi đóng góp theo lương,38.008,33.669,38008.0,33669.0
Chi trợ cấp,Trong đó: > Chi trợ cấp,Chi trợ cấp,361,855,361.0,855.0
Chi khác cho nhân viên,Trong đó: > Chi khác cho nhân viên,Chi khác cho nhân viên,49.189,37.897,49189.0,37897.0
3. Chi về tài sản,Trong đó: > 3. Chi về tài sản,3. Chi về tài sản,367.858,336.530,367858.0,336530.0
Trong đó: Khấu hao tài sản cố định,Trong đó: > Trong đó: Khấu hao tài sản cố định,Trong đó: Khấu hao tài sản cố định,57.818,45.198,57818.0,45198.0
4. Chi cho hoạt động quản lý công vụ (*),Trong đó: > 4. Chi cho hoạt động quản lý công vụ (*),4. Chi cho hoạt động quản lý công vụ (*),349.610,255.711,349610.0,255711.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Công tác phí,Trong đó: > Công tác phí,Công tác phí,10.576,10.169,10576.0,10169.0
Chi về các hoạt động đoàn thể cửa TCTD,Trong đó: > Chi về các hoạt động đoàn thể cửa TCTD,Chi về các hoạt động đoàn thể cửa TCTD,9,141,9.0,141.0
"5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Trong đó: > 5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng",147.404,118.060,147404.0,118060.0
6. Chi phí dự phòng (không tính chi phí dự phòng rủi ro tín dụng nội và ngoại bằng; chi phí dự phòng giảm giá chứng khoán) (**),Trong đó: > 6. Chi phí dự phòng (không tính chi phí dự phòng rủi ro tín dụng nội và ngoại bằng; chi phí dự phòng giảm giá chứng khoán) (**),6. Chi phí dự phòng (không tính chi phí dự phòng rủi ro tín dụng nội và ngoại bằng; chi phí dự phòng giảm giá chứng khoán) (**),57.516,1.709.572,57516.0,1709572.0
Tổng cộng,Trong đó: > Tổng cộng,Tổng cộng,2.027.937,3.383.686,2027937.0,3383686.0
