row_label_raw,row_label_full,Chứng khoán Nợ,2.412.118,4.550.275,numeric__2.412.118,numeric__4.550.275
"- Chứng khoán Chính phủ, chứng khoán chính quyền địa phương","- Chứng khoán Chính phủ, chứng khoán chính quyền địa phương","- Chứng khoán Chính phủ, chứng khoán chính quyền địa phương",2.412.118,1.990.275,2412118.0,1990275.0
- Chứng khoán do các TCTD khác trong nước phát hành,- Chứng khoán do các TCTD khác trong nước phát hành,- Chứng khoán do các TCTD khác trong nước phát hành,-,2.560.000,,2560000.0
Cộng,Cộng,Cộng,2.412.118,4.550.275,2412118.0,4550275.0
7.2. Chứng khoán đầu tư giữ đến ngày đáo hạn,7.2. Chứng khoán đầu tư giữ đến ngày đáo hạn,7.2. Chứng khoán đầu tư giữ đến ngày đáo hạn,7.2. Chứng khoán đầu tư giữ đến ngày đáo hạn,7.2. Chứng khoán đầu tư giữ đến ngày đáo hạn,,
- Chứng khoán Nợ do các TCKT trong nước phát hành (*),7.2. Chứng khoán đầu tư giữ đến ngày đáo hạn > - Chứng khoán Nợ do các TCKT trong nước phát hành (*),- Chứng khoán Nợ do các TCKT trong nước phát hành (*),19.233.403,14.325.518,19233403.0,14325518.0
- Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn (i),7.2. Chứng khoán đầu tư giữ đến ngày đáo hạn > - Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn (i),- Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn (i),(104.523),(157.489),-104523.0,-157489.0
Cộng,7.2. Chứng khoán đầu tư giữ đến ngày đáo hạn > Cộng,Cộng,19.128.880,14.168.029,19128880.0,14168029.0
Tổng cộng,7.2. Chứng khoán đầu tư giữ đến ngày đáo hạn > Tổng cộng,Tổng cộng,21.540.998,18.718.304,21540998.0,18718304.0
