row_label_raw,row_label_full,Vay NHNN Việt Nam,31/12/2025,31/12/2024,numeric__31/12/2025,numeric__31/12/2024
"Vay chiết khấu, tái chiết khấu các giấy tờ có giá","Vay chiết khấu, tái chiết khấu các giấy tờ có giá","Vay chiết khấu, tái chiết khấu các giấy tờ có giá",1.545.099,-,1545099.0,
Cộng,Cộng,Cộng,1.545.099,-,1545099.0,
