row_label_raw,row_label_full,"28. Tinh hình thu nhập của cán bộ, công nhân viên > Số lượng nhân viên ngày 31 tháng 12",Năm 2025 > 2.293,Năm 2024 > 2.060,numeric__Năm 2025 > 2.293,numeric__Năm 2024 > 2.060
"I. Bình quân số cán bộ, công nhân viên","I. Bình quân số cán bộ, công nhân viên","I. Bình quân số cán bộ, công nhân viên",2.177,2.006,2177.0,2006.0
"II. Thu nhập của cán bộ, công nhân viên","II. Thu nhập của cán bộ, công nhân viên","II. Thu nhập của cán bộ, công nhân viên",,,,
1. Tổng quỹ lương,"II. Thu nhập của cán bộ, công nhân viên > 1. Tổng quỹ lương",1. Tổng quỹ lương,990.987,710.089,990987.0,710089.0
2. Thu nhập khác,"II. Thu nhập của cán bộ, công nhân viên > 2. Thu nhập khác",2. Thu nhập khác,49.550,35.322,49550.0,35322.0
3. Tổng thu nhập (1+2),"II. Thu nhập của cán bộ, công nhân viên > 3. Tổng thu nhập (1+2)",3. Tổng thu nhập (1+2),1.040.537,745.411,1040537.0,745411.0
5. Tiền lương bình quân (triệu đồng/người/tháng),"II. Thu nhập của cán bộ, công nhân viên > 5. Tiền lương bình quân (triệu đồng/người/tháng)",5. Tiền lương bình quân (triệu đồng/người/tháng),"37,93","29,50",37.93,29.5
6. Thu nhập bình quân (triệu đồng/người/tháng),"II. Thu nhập của cán bộ, công nhân viên > 6. Thu nhập bình quân (triệu đồng/người/tháng)",6. Thu nhập bình quân (triệu đồng/người/tháng),"39,83","30,97",39.83,30.97
