row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2020,Năm 2019,numeric__Mối quan hệ,numeric__Năm 2020,numeric__Năm 2019
,,,Mối quan hệ,VND,VND,,,
- Ông Trần Ngọc Thuận,- Ông Trần Ngọc Thuận,- Ông Trần Ngọc Thuận,Chủ tịch HĐQT,820.548.000,733.190.400,,820548000.0,733190400.0
- Ông Huỳnh Văn Bảo,- Ông Huỳnh Văn Bảo,- Ông Huỳnh Văn Bảo,Thành viên HĐQT - Tổng Giám đốc,797.760.000,712.824.000,,797760000.0,712824000.0
- Ông Trần Đức Thuận,- Ông Trần Đức Thuận,- Ông Trần Đức Thuận,Thành viên HĐQT,729.372.000,651.724.800,,729372000.0,651724800.0
- Ông Hà Văn Khương,- Ông Hà Văn Khương,- Ông Hà Văn Khương,Thành viên HĐQT,729.372.000,651.724.800,,729372000.0,651724800.0
- Ông Phạm Văn Thành,- Ông Phạm Văn Thành,- Ông Phạm Văn Thành,Thành viên HĐQT,729.372.000,651.724.800,,729372000.0,651724800.0
- Ông Phan Mạnh Hùng,- Ông Phan Mạnh Hùng,- Ông Phan Mạnh Hùng,Thành viên HĐQT,108.312.000,97.764.000,,108312000.0,97764000.0
- Ông Nguyễn Hay,- Ông Nguyễn Hay,- Ông Nguyễn Hay,Thành viên HĐQT,108.312.000,97.764.000,,108312000.0,97764000.0
- Ông Nguyễn Tiến Đức,- Ông Nguyễn Tiến Đức,- Ông Nguyễn Tiến Đức,Phó Tổng Giám đốc,729.372.000,651.724.800,,729372000.0,651724800.0
- Ông Trần Công Kha,- Ông Trần Công Kha,- Ông Trần Công Kha,Phó Tổng Giám đốc,729.372.000,651.724.800,,729372000.0,651724800.0
- Ông Trần Minh Trung,- Ông Trần Minh Trung,- Ông Trần Minh Trung,Phó Tổng Giám đốc,729.372.000,651.724.800,,729372000.0,651724800.0
- Ông Lê Thanh Tú,- Ông Lê Thanh Tú,- Ông Lê Thanh Tú,Phó Tổng Giám đốc,729.372.000,651.724.800,,729372000.0,651724800.0
- Ông Lê Thanh Hung,- Ông Lê Thanh Hung,- Ông Lê Thanh Hung,Phó Tổng Giám đốc,645.809.500,-,,645809500.0,
- Ông Trần Thanh Phụng,- Ông Trần Thanh Phụng,- Ông Trần Thanh Phụng,Phó Tổng Giám đốc,645.809.500,-,,645809500.0,
