row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2020,Năm 2019,numeric__Mối quan hệ,numeric__Năm 2020,numeric__Năm 2019
- Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,Công ty con,85.528.972.463,82.442.115.871,,85528972463.0,82442115871.0
- Công ty TNHH MTV Cao su Quảng Nam,- Công ty TNHH MTV Cao su Quảng Nam,- Công ty TNHH MTV Cao su Quảng Nam,Công ty con,25.808.443.246,-,,25808443246.0,
- Công ty TNHH MTV Cao su Phú Riềng,- Công ty TNHH MTV Cao su Phú Riềng,- Công ty TNHH MTV Cao su Phú Riềng,Công ty con,-,30.868.886.966,,,30868886966.0
- Công ty CP Cao su Bà Rịa Kampongthom,- Công ty CP Cao su Bà Rịa Kampongthom,- Công ty CP Cao su Bà Rịa Kampongthom,Công ty liên kết,35.519.667.586,39.708.278.085,,35519667586.0,39708278085.0
- Công ty CP Cao su Lai Châu II,- Công ty CP Cao su Lai Châu II,- Công ty CP Cao su Lai Châu II,Công ty con,28.327.485.552,16.359.539.455,,28327485552.0,16359539455.0
- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,Công ty con,14.289.754.916,7.976.073.994,,14289754916.0,7976073994.0
- Công ty TNHH MTV Cao su Quảng Ngãi,- Công ty TNHH MTV Cao su Quảng Ngãi,- Công ty TNHH MTV Cao su Quảng Ngãi,Công ty con,9.257.541.537,7.927.928.971,,9257541537.0,7927928971.0
- Công ty CP Đầu tư và Phát triển Cao su Nghệ An,- Công ty CP Đầu tư và Phát triển Cao su Nghệ An,- Công ty CP Đầu tư và Phát triển Cao su Nghệ An,Công ty con,3.387.600.000,-,,3387600000.0,
- Công ty TNHH MTV Cao su Nam Giang - Quảng Nam,- Công ty TNHH MTV Cao su Nam Giang - Quảng Nam,- Công ty TNHH MTV Cao su Nam Giang - Quảng Nam,Công ty con,40.421.488.695,-,,40421488695.0,
- Công ty TNHH MTV Cao su Thanh Hóa,- Công ty TNHH MTV Cao su Thanh Hóa,- Công ty TNHH MTV Cao su Thanh Hóa,Công ty con,42.505.243.200,-,,42505243200.0,
- Công ty TNHH MTV Cao su Phú Riềng,- Công ty TNHH MTV Cao su Phú Riềng,- Công ty TNHH MTV Cao su Phú Riềng,Công ty con,15.189.310.712,-,,15189310712.0,
- Tập chí Cao su Việt Nam,- Tập chí Cao su Việt Nam,- Tập chí Cao su Việt Nam,Công ty con,22.880.000,-,,22880000.0,
