row_label_raw,row_label_full,Ông Huỳnh Văn Bảo,Tổng Giám đốc,col_2,numeric__Tổng Giám đốc,numeric__col_2
Ông Lê Thanh Tú,Ông Lê Thanh Tú,Ông Lê Thanh Tú,Phó Tổng Giám đốc,,,
Ông Nguyễn Tiến Đức,Ông Nguyễn Tiến Đức,Ông Nguyễn Tiến Đức,Phó Tổng Giám đốc,,,
Ông Trương Minh Trung,Ông Trương Minh Trung,Ông Trương Minh Trung,Phó Tổng Giám đốc,,,
Ông Trần Công Kha,Ông Trần Công Kha,Ông Trần Công Kha,Phó Tổng Giám đốc,,,
Ông Hứa Ngọc Hiệp,Ông Hứa Ngọc Hiệp,Ông Hứa Ngọc Hiệp,Phó Tổng Giám đốc,,,
Ông Lê Thanh Hưng,Ông Lê Thanh Hưng,Ông Lê Thanh Hưng,Phó Tổng Giám đốc,Bổ nhiệm ngày 18/02/2020,,
Ông Trần Thanh Phụng,Ông Trần Thanh Phụng,Ông Trần Thanh Phụng,Phó Tổng Giám đốc,Bổ nhiệm ngày 18/02/2020,,
