row_label_raw,row_label_full,col_0,Mối quan hệ,31/12/2020,01/01/2020,numeric__Mối quan hệ,numeric__31/12/2020,numeric__01/01/2020
- Công ty TNHH MTV Cao su Hà Tĩnh,- Công ty TNHH MTV Cao su Hà Tĩnh,- Công ty TNHH MTV Cao su Hà Tĩnh,Công ty con,126.379.941.190,99.508.436.210,,126379941190.0,99508436210.0
- Công ty TNHH MTV Cao su Thanh Hóa,- Công ty TNHH MTV Cao su Thanh Hóa,- Công ty TNHH MTV Cao su Thanh Hóa,Công ty con,75.893.131.160,17.590.901.160,,75893131160.0,17590901160.0
- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,Công ty con,114.213.879.759,65.765.724.847,,114213879759.0,65765724847.0
- Công ty TNHH MTV Cao su Dầu Tiếng,- Công ty TNHH MTV Cao su Dầu Tiếng,- Công ty TNHH MTV Cao su Dầu Tiếng,Công ty con,103.235.000.000,103.235.000.000,,103235000000.0,103235000000.0
- Công ty TNHH MTV Cao su Nam Giang - Quảng Nam,- Công ty TNHH MTV Cao su Nam Giang - Quảng Nam,- Công ty TNHH MTV Cao su Nam Giang - Quảng Nam,Công ty con,137.083.000.000,98.636.000.000,,137083000000.0,98636000000.0
- Trung tâm Y tế Cao su,- Trung tâm Y tế Cao su,- Trung tâm Y tế Cao su,Công ty con,4.931.952.591,4.931.952.591,,4931952591.0,4931952591.0
Phải thu Cổ tức lợi nhuận được chia,Phải thu Cổ tức lợi nhuận được chia,Phải thu Cổ tức lợi nhuận được chia,,786.405.845.253,854.621.865.400,,786405845253.0,854621865400.0
- Công ty CP Cao su Tây Ninh,- Công ty CP Cao su Tây Ninh,- Công ty CP Cao su Tây Ninh,Công ty con,18.000.000.000,27.000.000.000,,18000000000.0,27000000000.0
- Công ty CP Cao su Phước Hòa,- Công ty CP Cao su Phước Hòa,- Công ty CP Cao su Phước Hòa,Công ty con,225.660.025.000,270.792.030.000,,225660025000.0,270792030000.0
- Công ty CP Đầu Tư Xây dựng Cao su,- Công ty CP Đầu Tư Xây dựng Cao su,- Công ty CP Đầu Tư Xây dựng Cao su,Công ty liên kết,8.752.000.000,8.752.000.000,,8752000000.0,8752000000.0
- Công ty CP Gỗ MDF VRG - Dongwha,- Công ty CP Gỗ MDF VRG - Dongwha,- Công ty CP Gỗ MDF VRG - Dongwha,Công ty liên kết,294.000.000.000,294.000.000.000,,294000000000.0,294000000000.0
- Công ty CP VRG Khải Hoàn,- Công ty CP VRG Khải Hoàn,- Công ty CP VRG Khải Hoàn,Công ty con,59.206.400.000,-,,59206400000.0,
- Công ty CP Cao su Bến Thành,- Công ty CP Cao su Bến Thành,- Công ty CP Cao su Bến Thành,Công ty liên kết,-,6.045.658.000,,,6045658000.0
- Công ty CP Gỗ MDF VRG Quảng Trị,- Công ty CP Gỗ MDF VRG Quảng Trị,- Công ty CP Gỗ MDF VRG Quảng Trị,Công ty con,-,14.028.524.400,,,14028524400.0
- Công ty CP Cao Su Bà Rịa - Kampongthom,- Công ty CP Cao Su Bà Rịa - Kampongthom,- Công ty CP Cao Su Bà Rịa - Kampongthom,Công ty liên kết,35.959.663.753,-,,35959663753.0,
- Công ty CP Khu Công Nghiệp Nam Tân Uyên,- Công ty CP Khu Công Nghiệp Nam Tân Uyên,- Công ty CP Khu Công Nghiệp Nam Tân Uyên,Công ty liên kết,19.602.000.000,-,,19602000000.0,
- Công ty CP Cao su Đồng Phú,- Công ty CP Cao su Đồng Phú,- Công ty CP Cao su Đồng Phú,Công ty con,60.000.000.000,120.000.000.000,,60000000000.0,120000000000.0
- Công ty CP Cao su Bà Rịa,- Công ty CP Cao su Bà Rịa,- Công ty CP Cao su Bà Rịa,Công ty con,21.930.480.000,27.413.100.000,,21930480000.0,27413100000.0
- Công ty CP Cao su Tân Biên,- Công ty CP Cao su Tân Biên,- Công ty CP Cao su Tân Biên,Công ty con,43.295.276.500,86.590.553.000,,43295276500.0,86590553000.0
