row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2020,Năm 2019,numeric__Mối quan hệ,numeric__Năm 2020,numeric__Năm 2019
,,,Mối quan hệ,VND,VND,,,
Cổ tức lợi nhuận được chia,Cổ tức lợi nhuận được chia,Cổ tức lợi nhuận được chia,,929.087.110.153,1.283.433.490.403,,929087110153.0,1283433490403.0
- Công ty CP Cao su Việt Lào,- Công ty CP Cao su Việt Lào,- Công ty CP Cao su Việt Lào,Công ty liên kết,3.202.300.000,12.008.625.000,,3202300000.0,12008625000.0
- Công ty Cổ phần Phát triển Đô thị và KCN Cao su Việt Nam,- Công ty Cổ phần Phát triển Đô thị và KCN Cao su Việt Nam,- Công ty Cổ phần Phát triển Đô thị và KCN Cao su Việt Nam,Công ty nhận đầu tư,3.201.824.000,-,,3201824000.0,
- Công ty Cổ phần Thể thao Ngôi Sao Geru,- Công ty Cổ phần Thể thao Ngôi Sao Geru,- Công ty Cổ phần Thể thao Ngôi Sao Geru,Công ty con,424.920.000,-,,424920000.0,
- Công ty CP Cao su Tân Biên,- Công ty CP Cao su Tân Biên,- Công ty CP Cao su Tân Biên,Công ty con,60.613.387.100,103.908.663.600,,60613387100.0,103908663600.0
- Công ty CP Cao su Bến Thành,- Công ty CP Cao su Bến Thành,- Công ty CP Cao su Bến Thành,Công ty liên kết,-,12.091.316.000,,,12091316000.0
- Công ty CP Cao su Đồng Phú,- Công ty CP Cao su Đồng Phú,- Công ty CP Cao su Đồng Phú,Công ty con,60.000.000.000,144.000.000.000,,60000000000.0,144000000000.0
- Công ty CP Cao su Tây Ninh,- Công ty CP Cao su Tây Ninh,- Công ty CP Cao su Tây Ninh,Công ty con,23.400.000.000,41.400.000.000,,23400000000.0,41400000000.0
- Công ty CP Cao su Phước Hòa,- Công ty CP Cao su Phước Hòa,- Công ty CP Cao su Phước Hòa,Công ty con,225.660.025.000,315.924.035.000,,225660025000.0,315924035000.0
- Công ty CP Cao su Bà Rịa,- Công ty CP Cao su Bà Rịa,- Công ty CP Cao su Bà Rịa,Công ty con,32.895.720.000,27.413.100.000,,32895720000.0,27413100000.0
