row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2020 > VND,Năm 2019 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2020 > VND,numeric__Năm 2019 > VND
26,II. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU-TƯ > 26,26,6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,1.460.606.034.000,,-,,1460606034000.0,,
27,II. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU-TƯ > 27,27,"7. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",2.720.268.528.759,,2.577.414.083.159,,2720268528759.0,,2577414083159.0
30,II. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU-TƯ > 30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,2.038.299.927.716,,1.570.844.499.307,,2038299927716.0,,1570844499307.0
III. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
34,III. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 34,34,1. Tiền trả nợ gốc vay,(31.514.615.908),,(31.514.615.908),,-31514615908.0,,-31514615908.0
36,III. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 36,36,"2. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",(2.399.677.117.550),,(998.865.211.349),,-2399677117550.0,,-998865211349.0
40,III. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,(2.431.191.733.458),,(1.030.379.827.257),,-2431191733458.0,,-1030379827257.0
50,III. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 50,50,Lưu chuyển tiền thuần trong năm,(1.037.024.988.569),,175.557.228.928,,-1037024988569.0,,175557228928.0
60,III. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 60,60,Tiền và tương đương tiền đầu năm,1.611.632.391.003,,1.436.064.174.519,,1611632391003.0,,1436064174519.0
61,III. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,22.567.489,,10.987.556,,22567489.0,,10987556.0
70,III. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 70,70,Tiền và tương đương tiền cuối năm,3,574.629.969.923,1.611.632.391.003,,3.0,574629969923.0,1611632391003.0
