row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2020,Năm 2019,numeric__Mối quan hệ,numeric__Năm 2020,numeric__Năm 2019
,,,Mối quan hệ,VND,VND,,,
Góp vốn điều lệ,Góp vốn điều lệ,Góp vốn điều lệ,,95.048.760.000,156.415.775.007,,95048760000.0,156415775007.0
- Công ty CP Cao su Hà Giang,- Công ty CP Cao su Hà Giang,- Công ty CP Cao su Hà Giang,Công ty con,8.053.000.000,10.540.000.000,,8053000000.0,10540000000.0
- Công ty CP Cao su Lai Châu,- Công ty CP Cao su Lai Châu,- Công ty CP Cao su Lai Châu,Công ty con,14.472.000.000,27.500.000.000,,14472000000.0,27500000000.0
- Công ty CP Cao su Lai Châu II,- Công ty CP Cao su Lai Châu II,- Công ty CP Cao su Lai Châu II,Công ty con,10.532.000.000,20.620.000.000,,10532000000.0,20620000000.0
- Công ty CP Cao su Sa Thầy,- Công ty CP Cao su Sa Thầy,- Công ty CP Cao su Sa Thầy,Công ty con,8.000.000.000,5.500.000.000,,8000000000.0,5500000000.0
- Công ty CP Cao su Son La,- Công ty CP Cao su Son La,- Công ty CP Cao su Son La,Công ty con,-,1.115.947.507,,,1115947507.0
- Công ty CP Cao su Yên Bái,- Công ty CP Cao su Yên Bái,- Công ty CP Cao su Yên Bái,Công ty con,12.580.000.000,9.024.000.000,,12580000000.0,9024000000.0
- Công ty CP Đầu tư và Phát triển Cao su Nghệ An,- Công ty CP Đầu tư và Phát triển Cao su Nghệ An,- Công ty CP Đầu tư và Phát triển Cao su Nghệ An,Công ty con,22.000.000.000,23.662.000.000,,22000000000.0,23662000000.0
- Công ty CP Quasa - Geruco,- Công ty CP Quasa - Geruco,- Công ty CP Quasa - Geruco,Công ty con,-,10.000.000.000,,,10000000000.0
- Công ty CP Cao su Chư Sê - Kampongthom,- Công ty CP Cao su Chư Sê - Kampongthom,- Công ty CP Cao su Chư Sê - Kampongthom,Công ty liên kết,11.900.000.000,32.099.000.000,,11900000000.0,32099000000.0
