row_label_raw,row_label_full,col_0,31/12/2020 > Giá trị,31/12/2020 > Dự phòng,01/01/2020 > Giá trị,01/01/2020 > Dự phòng,numeric__31/12/2020 > Giá trị,numeric__31/12/2020 > Dự phòng,numeric__01/01/2020 > Giá trị,numeric__01/01/2020 > Dự phòng
,,,VND,VND,VND,VND,,,,
a) Phải thu về cho vay ngắn hạn,a) Phải thu về cho vay ngắn hạn,a) Phải thu về cho vay ngắn hạn,a) Phải thu về cho vay ngắn hạn,a) Phải thu về cho vay ngắn hạn,a) Phải thu về cho vay ngắn hạn,a) Phải thu về cho vay ngắn hạn,,,,
Các khoản cho vay tại Văn phòng Tập đoàn,a) Phải thu về cho vay ngắn hạn > Các khoản cho vay tại Văn phòng Tập đoàn,Các khoản cho vay tại Văn phòng Tập đoàn,315.672.841.128,(212.176.223.442),319.941.047.167,(157.259.895.867),315672841128.0,-212176223442.0,319941047167.0,-157259895867.0
- Công ty CP Cao su Phú Riềng Kratie,a) Phải thu về cho vay ngắn hạn > - Công ty CP Cao su Phú Riềng Kratie,- Công ty CP Cao su Phú Riềng Kratie,92.278.244.169,(92.278.244.169),92.278.244.169,(92.262.048.669),92278244169.0,-92278244169.0,92278244169.0,-92262048669.0
- Công ty CP Gỗ MDF VRG Kiên Giang,a) Phải thu về cho vay ngắn hạn > - Công ty CP Gỗ MDF VRG Kiên Giang,- Công ty CP Gỗ MDF VRG Kiên Giang,181.362.095.404,(110.856.638.619),181.362.095.404,(57.468.722.198),181362095404.0,-110856638619.0,181362095404.0,-57468722198.0
- Công ty CP Chứng khoán Cao su,a) Phải thu về cho vay ngắn hạn > - Công ty CP Chứng khoán Cao su,- Công ty CP Chứng khoán Cao su,7.529.125.000,(7.529.125.000),7.529.125.000,(7.529.125.000),7529125000.0,-7529125000.0,7529125000.0,-7529125000.0
- Công ty TNHH MTV Cao su Bình Thuận,a) Phải thu về cho vay ngắn hạn > - Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,1.559.181.666,-,1.559.181.666,-,1559181666.0,,1559181666.0,
- Công ty TNHH MTV Cao su Krông Buk,a) Phải thu về cho vay ngắn hạn > - Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,889.003.078,-,889.003.078,-,889003078.0,,889003078.0,
- Công ty TNHH MTV Cao su Eah Leo,a) Phải thu về cho vay ngắn hạn > - Công ty TNHH MTV Cao su Eah Leo,- Công ty TNHH MTV Cao su Eah Leo,1.274.830.264,-,1.274.830.264,-,1274830264.0,,1274830264.0,
- Công ty TNHH MTV Cao su Chư Pãh,a) Phải thu về cho vay ngắn hạn > - Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,5.867.322.678,-,5.867.322.678,-,5867322678.0,,5867322678.0,
- Công ty TNHH MTV Cao su Chư Prông,a) Phải thu về cho vay ngắn hạn > - Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,2.127.268.060,-,2.127.268.060,-,2127268060.0,,2127268060.0,
- Công ty TNHH MTV Cao su Chư Sê,a) Phải thu về cho vay ngắn hạn > - Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,2.020.511.618,-,2.020.511.618,-,2020511618.0,,2020511618.0,
- Công ty TNHH MTV Cao su Mang Yang,a) Phải thu về cho vay ngắn hạn > - Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,4.827.111.942,-,4.827.111.942,-,4827111942.0,,4827111942.0,
- Công ty TNHH MTV Cao su Kon Tum,a) Phải thu về cho vay ngắn hạn > - Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Kon Tum,9.334.228.714,-,9.334.228.714,-,9334228714.0,,9334228714.0,
- Công ty TNHH MTV Cao su Quảng Nam,a) Phải thu về cho vay ngắn hạn > - Công ty TNHH MTV Cao su Quảng Nam,- Công ty TNHH MTV Cao su Quảng Nam,2.027.826.111,-,1.351.884.074,-,2027826111.0,,1351884074.0,
- Công ty TNHH MTV Cao su Quảng Ngãi,a) Phải thu về cho vay ngắn hạn > - Công ty TNHH MTV Cao su Quảng Ngãi,- Công ty TNHH MTV Cao su Quảng Ngãi,494.963.792,-,494.963.792,-,494963792.0,,494963792.0,
- Công ty TNHH MTV Cao su Hà Tĩnh,a) Phải thu về cho vay ngắn hạn > - Công ty TNHH MTV Cao su Hà Tĩnh,- Công ty TNHH MTV Cao su Hà Tĩnh,494.503.325,-,989.006.650,-,494503325.0,,989006650.0,
- Công ty TNHH MTV Cao su Thanh Hóa,a) Phải thu về cho vay ngắn hạn > - Công ty TNHH MTV Cao su Thanh Hóa,- Công ty TNHH MTV Cao su Thanh Hóa,562.194.000,-,562.194.000,-,562194000.0,,562194000.0,
- Công ty Cổ phần Cao su Son La,a) Phải thu về cho vay ngắn hạn > - Công ty Cổ phần Cao su Son La,- Công ty Cổ phần Cao su Son La,-,-,4.280.692.835,-,,,4280692835.0,
- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,a) Phải thu về cho vay ngắn hạn > - Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,3.024.431.307,(1.512.215.654),3.193.383.223,-,3024431307.0,-1512215654.0,3193383223.0,
