row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2020 > VND,01/01/2020 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2020 > VND,numeric__01/01/2020 > VND
100,100,100,A. TÀI-SẢN NGĂN HẠN,,4.992.945.164.002,4.387.755.747.676,,,4992945164002.0,4387755747676.0
110,110,110,I. Tiền và các khoản tương đương tiền,3,574.629.969.923,1.611.632.391.003,,3.0,574629969923.0,1611632391003.0
111,111,111,1. Tiền,,80.078.361.443,59.469.593.275,,,80078361443.0,59469593275.0
112,112,112,2. Các khoản tương đương tiền,,494.551.608.480,1.552.162.797.728,,,494551608480.0,1552162797728.0
120,120,120,II. Các khoản đầu tư tài chính ngắn hạn,4,2.464.232.410.861,331.095.397.161,,4.0,2464232410861.0,331095397161.0
121,121,121,1. Chứng khoán kinh doanh,,1.163.634.161,1.163.634.161,,,1163634161.0,1163634161.0
122,122,122,2. Dự phòng giám giá chứng khoán kinh doanh,,(68.237.000),(68.237.000),,,-68237000.0,-68237000.0
123,123,123,3. Đầu tư nằm giữ đến ngày đáo hạn,,2.463.137.013.700,330.000.000.000,,,2463137013700.0,330000000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.827.472.722.807,2.342.392.090.760,,,1827472722807.0,2342392090760.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,5,6.396.132.710,4.261.915.306,,5.0,6396132710.0,4261915306.0
132,132,132,2. Trả trước cho người bán ngắn hạn,6,4.607.915.140,13.131.081.293,,6.0,4607915140.0,13131081293.0
135,135,135,3. Phải thu về cho vay ngắn hạn,7,315.672.841.128,319.941.047.167,,7.0,315672841128.0,319941047167.0
136,136,136,4. Phải thu ngắn hạn khác,8,1.723.379.456.980,2.166.547.068.171,,8.0,1723379456980.0,2166547068171.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(222.583.623.151),(161.489.021.177),,,-222583623151.0,-161489021177.0
140,140,140,IV. Hàng tồn kho,,26.718.186.130,724.881.130,,,26718186130.0,724881130.0
141,141,141,1. Hàng tồn kho,10,26.718.186.130,724.881.130,,10.0,26718186130.0,724881130.0
150,150,150,V. Tài sản ngắn hạn khác,,99.891.874.281,101.910.987.622,,,99891874281.0,101910987622.0
151,151,151,1. Chi phí trả trước ngắn hạn,,330.913.527,976.803.929,,,330913527.0,976803929.0
153,153,153,2. Thuế và các khoản khác phải thu Nhà nước,15,99.560.960.754,100.934.183.693,,15.0,99560960754.0,100934183693.0
