row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2020 > VND,01/01/2020 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2020 > VND,numeric__01/01/2020 > VND
200,200,200,B. TÀI SẢN DÀI HẠN,,38.838.012.348.981,38.836.234.259.398,,,38838012348981.0,38836234259398.0
210,210,210,I. Các khoản phải thu dài hạn,,2.201.761.505.761,1.743.111.207.851,,,2201761505761.0,1743111207851.0
215,215,215,1. Phải thu về cho vay dài hạn,7,974.783.946.957,1.100.404.832.019,,7.0,974783946957.0,1100404832019.0
216,216,216,2. Phải thu dài hạn khác,8,1.648.213.003.901,1.123.804.557.748,,8.0,1648213003901.0,1123804557748.0
219,219,219,3. Dự phòng phải thu dài hạn khó đòi,,(421.235.445.097),(481.098.181.916),,,-421235445097.0,-481098181916.0
220,220,220,II. Tài sản cố định,,116.526.737.196,124.411.851.819,,,116526737196.0,124411851819.0
221,221,221,1. Tài sản cố định hữu hình,11,104.812.096.233,111.327.128.415,,11.0,104812096233.0,111327128415.0
222,222,222,- Nguyên giá,,252.123.113.155,254.859.379.958,,,252123113155.0,254859379958.0
223,223,223,- Giá trị hao mòn lũy kế,,(147.311.016.922),(143.532.251.543),,,-147311016922.0,-143532251543.0
227,227,227,2. Tài sản cố định vô hình,12,11.714.640.963,13.084.723.404,,12.0,11714640963.0,13084723404.0
228,228,228,- Nguyên giá,,20.842.140.870,20.590.140.870,,,20842140870.0,20590140870.0
229,229,229,- Giá trị hao mòn lũy kế,,(9.127.499.907),(7.505.417.466),,,-9127499907.0,-7505417466.0
240,240,240,IV. Tài sản dỡ dang dài hạn,,838.000.000,-,,,838000000.0,
242,242,242,1. Chi phí xây dựng cơ bản dở dang,,838.000.000,-,,,838000000.0,
250,250,250,V. Các khoản đầu tư tài chính dài hạn,4,36.516.327.110.428,36.965.643.013.420,,4.0,36516327110428.0,36965643013420.0
251,251,251,1. Đầu tư vào công ty con,,31.350.956.481.544,31.277.589.999.024,,,31350956481544.0,31277589999024.0
252,252,252,"2. Đầu tư vào công ty liên doanh, liên kết",,5.749.064.611.109,5.821.785.020.594,,,5749064611109.0,5821785020594.0
253,253,253,3. Đầu tư góp vốn vào đơn vị khác,,203.111.202.124,326.737.583.794,,,203111202124.0,326737583794.0
254,254,254,4. Dự phòng giám giá đầu tư tài chính dài hạn,,(786.805.184.349),(460.469.589.992),,,-786805184349.0,-460469589992.0
260,260,260,VI. Tài sản dài hạn khác,,2.558.995.596,3.068.186.308,,,2558995596.0,3068186308.0
261,261,261,1. Chi phí trả trước dài hạn,,2.558.995.596,3.068:186:308,,,2558995596.0,
270,270,270,TỔNG CỘNG TÀI SẢN,,43.830.957.512.983,43.223.990.007.074,,,43830957512983.0,43223990007074.0
