row_label_raw,row_label_full,col_0,Năm 2020,Năm 2019,numeric__Năm 2020,numeric__Năm 2019
,,,VND,VND,,
Tổng lợi nhuận kế toán trước thuế TNDN,Tổng lợi nhuận kế toán trước thuế TNDN,Tổng lợi nhuận kế toán trước thuế TNDN,2.963.374.406.880,2.590.903.860.441,2963374406880.0,2590903860441.0
Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,1.316.509.018,14.966.333.555,1316509018.0,14966333555.0
+ Chi phí không hợp lệ,+ Chi phí không hợp lệ,+ Chi phí không hợp lệ,1.316.509.018,14.966.333.555,1316509018.0,14966333555.0
Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,(2.964.690.915.898),(2.837.193.278.632),-2964690915898.0,-2837193278632.0
"- Cổ tức, lợi nhuận được chia","- Cổ tức, lợi nhuận được chia","- Cổ tức, lợi nhuận được chia",(929.087.110.153),(1.283.433.490.403),-929087110153.0,-1283433490403.0
- Lợi nhuận được chia từ các công ty con đầu tư 100% vốn,- Lợi nhuận được chia từ các công ty con đầu tư 100% vốn,- Lợi nhuận được chia từ các công ty con đầu tư 100% vốn,(1.107.507.468.868),(1.553.759.788.229),-1107507468868.0,-1553759788229.0
- Lãi CLTG do đánh giá lại khoản mục tiền tệ cuối năm nay,- Lãi CLTG do đánh giá lại khoản mục tiền tệ cuối năm nay,- Lãi CLTG do đánh giá lại khoản mục tiền tệ cuối năm nay,(29.557.474),-,-29557474.0,
- Chuyển lỗ các năm trước,- Chuyển lỗ các năm trước,- Chuyển lỗ các năm trước,(928.066.779.403),-,-928066779403.0,
Thu nhập chịu thuế TNDN,Thu nhập chịu thuế TNDN,Thu nhập chịu thuế TNDN,-,(231.323.084.636),,-231323084636.0
Chi phí thuế thu nhập doanh nghiệp hiện hành (thuế suất 20%),Chi phí thuế thu nhập doanh nghiệp hiện hành (thuế suất 20%),Chi phí thuế thu nhập doanh nghiệp hiện hành (thuế suất 20%),-,-,,
Thuế thu nhập doanh nghiệp phải nộp đầu năm,Chi phí thuế thu nhập doanh nghiệp hiện hành (thuế suất 20%) > Thuế thu nhập doanh nghiệp phải nộp đầu năm,Thuế thu nhập doanh nghiệp phải nộp đầu năm,(33.132.521.750),(33.132.521.750),-33132521750.0,-33132521750.0
Tổng thuế TNDN phải nộp cuối năm,Chi phí thuế thu nhập doanh nghiệp hiện hành (thuế suất 20%) > Tổng thuế TNDN phải nộp cuối năm,Tổng thuế TNDN phải nộp cuối năm,(33.132.521.750),(33.132.521.750),-33132521750.0,-33132521750.0
