row_label_raw,row_label_full,col_0,col_1,31/12/2020,01/01/2020,numeric__col_1,numeric__31/12/2020,numeric__01/01/2020
,,,,VND,VND,,,
a),a),a),Ngắn hạn,,,,,
a),a) > a),a),Khoản phải trả tại Văn phòng Tập đoàn,166.257.173.998,91.745.596.176,,166257173998.0,91745596176.0
a),a) > a),a),- Kinh phí công đoàn,249.712.407,252.010.706,,249712407.0,252010706.0
a),a) > a),a),- Bảo hiểm xã hội,,307.648,,,307648.0
a),a) > a),a),- Phải trả về phí quản lý tập trung,24.688.264,24.688.264,,24688264.0,24688264.0
a),a) > a),a),- Phải trả về lợi nhuận tập trung,66.332.781.122,983.129.847,,66332781122.0,983129847.0
a),a) > a),a),"- Phải trả về Quỹ khen thưởng, phúc lợi tập trung",43.466.078,43.466.078,,43466078.0,43466078.0
a),a) > a),a),- Phải trả tiền xuất khẩu ủy thác mũ cao su,19.846.863.140,10.799.213.096,,19846863140.0,10799213096.0
a),a) > a),a),- Phải trả về cổ phần hoá,75.109.000.000,75.109.000.000,,75109000000.0,75109000000.0
a),a) > a),a),- Phải trả các đơn vị thành viên tiền chi hộ,3.740.804.287,3.740.804.287,,3740804287.0,3740804287.0
a),a) > a),a),- Phải trả về cổ tức,801.435.700,478.553.250,,801435700.0,478553250.0
a),a) > a),a),- Phải trả khác,108.423.000,314.423.000,,108423000.0,314423000.0
a),a) > a),a),Khoản phải trả sáp nhập từ Công ty Tài chính Cao su,15.334.320.003,10.662.608.474,,15334320003.0,10662608474.0
a),a) > a),a),"- Các khoản phải trả, phải nộp khác",121.863.069,111.343.069,,121863069.0,111343069.0
a),a) > a),a),- Lãi vay phải nộp ngân sách Nhà nước,15.212.456.934,10.551.265.405,,15212456934.0,10551265405.0
a),a) > a),a),,181.591.494.001,102.408.204.650,,181591494001.0,102408204650.0
b),b),b),Dài hạn,,,,,
b),b) > b),b),"- Nhận ký quỹ, ký cược dài hạn",3.680.996.517,3.710.996.517,,3680996517.0,3710996517.0
b),b) > b),b),- Nhận ủy thác đầu tư góp vốn vào Công ty CP VRG - Đắk Nông,11.433.721.000,11.433.721.000,,11433721000.0,11433721000.0
b),b) > b),b),,15.114.717.517,15.144.717.517,,15114717517.0,15144717517.0
c),b) > c),c),Trong đó: Phải trả khác là các bên liên quan,86.247.798.604,11.850.497.285,,86247798604.0,11850497285.0
