row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2020 > VND,Năm 2019 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2020 > VND,numeric__Năm 2019 > VND
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,21,939.128.937.091,905.187.171.920,,21.0,939128937091.0,905187171920.0
02,02,02,2. Các khoản giảm trừ doanh thu,,-,-,,,,
10,02 > 10,10,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,,939.128.937.091,905.187.171.920,,,939128937091.0,905187171920.0
11,02 > 11,11,4. Giá vốn hàng bán,22,866.992.560.084,831.701.073.142,,22.0,866992560084.0,831701073142.0
20,02 > 20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,72.136.377.007,73.486.098.778,,,72136377007.0,73486098778.0
21,02 > 21,21,6. Doanh thu hoạt động tài chính,23,3.430.892.601.202,2.967.748.613.342,,23.0,3430892601202.0,2967748613342.0
22,02 > 22,22,7. Chi phí tài chính,24,345.143.536.123,219.601.611.884,,24.0,345143536123.0,219601611884.0
23,02 > 23,23,Trong đó: Chi phí lãi vay,,15.522.589.720,18.272.458.809,,,15522589720.0,18272458809.0
25,02 > 25,25,8. Chi phí bán hàng,25,1.106.559.910,1.137.612.651,,25.0,1106559910.0,1137612651.0
26,02 > 26,26,9. Chi phí quản lý doanh nghiệp,26,205.393.392.008,220.143.500.975,,26.0,205393392008.0,220143500975.0
30,02 > 30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,2.951.385.490.168,2.600.351.986.610,,,2951385490168.0,2600351986610.0
31,02 > 31,31,11. Thu nhập khác,27,11.988.916.712,4.532.140.281,,27.0,11988916712.0,4532140281.0
32,02 > 32,32,12. Chi phí khác,,-,13.980.266.450,,,,13980266450.0
40,02 > 40,40,13. Lợi nhuận khác,,11.988.916.712,(9.448.126.169),,,11988916712.0,-9448126169.0
50,02 > 50,50,14. Tổng lợi nhuận kế toán trước thuế,,2.963.374.406.880,2.590.903.860.441,,,2963374406880.0,2590903860441.0
51,02 > 51,51,15. Chi phí thuế thu nhập doanh nghiệp hiện hành,28,-,-,,28.0,,
60,02 > 60,60,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,,2.963.374.406.880,2.590.903.860.441,,,2963374406880.0,2590903860441.0
