row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Khoản nộp phạt,Khoản nộp phạt,Khoản nộp phạt,1.127.123.989,406.629.810,1127123989.0,406629810.0
Chi phí thanh lý tài sản,Chi phí thanh lý tài sản,Chi phí thanh lý tài sản,842.098,337.469.274,842098.0,337469274.0
Chi phí khấu hao tài sản không phục vụ sản xuất kinh doanh,Chi phí khấu hao tài sản không phục vụ sản xuất kinh doanh,Chi phí khấu hao tài sản không phục vụ sản xuất kinh doanh,-,1.070.813.628,,1070813628.0
Tiền thuê đất các niên độ trước,Tiền thuê đất các niên độ trước,Tiền thuê đất các niên độ trước,3.136.130.882,-,3136130882.0,
Tiền diện các niên độ trước,Tiền diện các niên độ trước,Tiền diện các niên độ trước,1.733.183.272,-,1733183272.0,
Chi phí khấu hao tài sản các niên độ trước,Chi phí khấu hao tài sản các niên độ trước,Chi phí khấu hao tài sản các niên độ trước,12.394.949.807,-,12394949807.0,
Chi phí giải phóng mặt bằng Cảng hàng không Quốc tế Phú Quốc,Chi phí giải phóng mặt bằng Cảng hàng không Quốc tế Phú Quốc,Chi phí giải phóng mặt bằng Cảng hàng không Quốc tế Phú Quốc,8.465.876.857,-,8465876857.0,
Các khoản khác,Các khoản khác,Các khoản khác,626.073.582,576.738.950,626073582.0,576738950.0
,,,27.484.180.487,2.391.651.662,27484180487.0,2391651662.0
