row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Doanh thu bán hàng và cung cấp dịch vụTrong đó:,Doanh thu bán hàng và cung cấp dịch vụTrong đó:,Doanh thu bán hàng và cung cấp dịch vụTrong đó:,Doanh thu bán hàng và cung cấp dịch vụTrong đó:,Doanh thu bán hàng và cung cấp dịch vụTrong đó:,,
1. Doanh thu dịch vụa. Doanh thu dịch vụ hàng không:,1. Doanh thu dịch vụa. Doanh thu dịch vụ hàng không:,1. Doanh thu dịch vụa. Doanh thu dịch vụ hàng không:,1. Doanh thu dịch vụa. Doanh thu dịch vụ hàng không:,1. Doanh thu dịch vụa. Doanh thu dịch vụ hàng không:,,
Doanh thu phục vụ mặt đất cơ bản/ trọn gói,1. Doanh thu dịch vụa. Doanh thu dịch vụ hàng không: > Doanh thu phục vụ mặt đất cơ bản/ trọn gói,Doanh thu phục vụ mặt đất cơ bản/ trọn gói,346.879.640.415,287.472.582.644,346879640415.0,287472582644.0
Doanh thu phục vụ hành khách,1. Doanh thu dịch vụa. Doanh thu dịch vụ hàng không: > Doanh thu phục vụ hành khách,Doanh thu phục vụ hành khách,9.021.482.272.927,7.912.759.326.961,9021482272927.0,7912759326961.0
"Doanh thu soi chiếu an ninh hành khách,hành lý","1. Doanh thu dịch vụa. Doanh thu dịch vụ hàng không: > Doanh thu soi chiếu an ninh hành khách,hành lý","Doanh thu soi chiếu an ninh hành khách,hành lý",1.324.090.520.094,777.532.704.780,1324090520094.0,777532704780.0
Doanh thu dịch vụ hàng không khác,1. Doanh thu dịch vụa. Doanh thu dịch vụ hàng không: > Doanh thu dịch vụ hàng không khác,Doanh thu dịch vụ hàng không khác,2.190.652.811.632,1.826.358.489.228,2190652811632.0,1826358489228.0
,,,12.883.105.245.068,10.804.123.103.613,12883105245068.0,10804123103613.0
b. Doanh thu phi hàng không:,b. Doanh thu phi hàng không:,b. Doanh thu phi hàng không:,b. Doanh thu phi hàng không:,b. Doanh thu phi hàng không:,,
Doanh thu cho thuê mặt bằng,b. Doanh thu phi hàng không: > Doanh thu cho thuê mặt bằng,Doanh thu cho thuê mặt bằng,736.626.408.898,594.233.944.244,736626408898.0,594233944244.0
Doanh thu cho thuê quảng cáo,b. Doanh thu phi hàng không: > Doanh thu cho thuê quảng cáo,Doanh thu cho thuê quảng cáo,265.387.966.305,211.442.948.228,265387966305.0,211442948228.0
Doanh thu dịch vụ sử dụng hạ tầng nộicảng,b. Doanh thu phi hàng không: > Doanh thu dịch vụ sử dụng hạ tầng nộicảng,Doanh thu dịch vụ sử dụng hạ tầng nộicảng,539.366.030.270,472.204.790.649,539366030270.0,472204790649.0
Doanh thu dịch vụ cung cấp tiện ích,b. Doanh thu phi hàng không: > Doanh thu dịch vụ cung cấp tiện ích,Doanh thu dịch vụ cung cấp tiện ích,107.721.429.295,91.078.076.394,107721429295.0,91078076394.0
"Doanh thu phục vụ khách VIP, F, C,...","b. Doanh thu phi hàng không: > Doanh thu phục vụ khách VIP, F, C,...","Doanh thu phục vụ khách VIP, F, C,...",111.403.042.864,100.539.033.192,111403042864.0,100539033192.0
Doanh thu dịch vụ phi hàng không khác,b. Doanh thu phi hàng không: > Doanh thu dịch vụ phi hàng không khác,Doanh thu dịch vụ phi hàng không khác,129.792.290.806,138.233.159.715,129792290806.0,138233159715.0
,,,1.890.297.168.438,1.607.731.952.422,1890297168438.0,1607731952422.0
2. Doanh thu bán hàng,b. Doanh thu phi hàng không: > 2. Doanh thu bán hàng,2. Doanh thu bán hàng,1.368.626.443.029,1.306.573.250.728,1368626443029.0,1306573250728.0
,,,16.142.028.856.535,13.718.428.306.763,16142028856535.0,13718428306763.0
Các khoản giảm trừ doanh thuChiết khấu thương mại,b. Doanh thu phi hàng không: > Các khoản giảm trừ doanh thuChiết khấu thương mại,Các khoản giảm trừ doanh thuChiết khấu thương mại,(48.925.751.234),(43.196.600.601),-48925751234.0,-43196600601.0
Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,,
Doanh thu cung cấp dịch vụ,Doanh thu thuần > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,14.724.476.662.272,12.368.658.455.434,14724476662272.0,12368658455434.0
Doanh thu bán hàng,Doanh thu thuần > Doanh thu bán hàng,Doanh thu bán hàng,1.368.626.443.029,1.306.573.250.728,1368626443029.0,1306573250728.0
,,,16.093.103.105.301,13.675.231.706.162,16093103105301.0,13675231706162.0
Trong đó,Trong đó,Trong đó,Trong đó,Trong đó,,
Doanh thu từ các bên liên quan (Thuyếtminh số 36),Trong đó > Doanh thu từ các bên liên quan (Thuyếtminh số 36),Doanh thu từ các bên liên quan (Thuyếtminh số 36),651.101.022.891,575.264.735.787,651101022891.0,575264735787.0
