row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Phải trả các bên thứ ba,a. Phải trả các bên thứ ba,a. Phải trả các bên thứ ba,a. Phải trả các bên thứ ba,a. Phải trả các bên thứ ba,,
New Asia Wave International (S) Pte Ltd,a. Phải trả các bên thứ ba > New Asia Wave International (S) Pte Ltd,New Asia Wave International (S) Pte Ltd,288.685.081.912,242.090.867.464,288685081912.0,242090867464.0
Công ty TNHH Quốc tế Liên doanh,a. Phải trả các bên thứ ba > Công ty TNHH Quốc tế Liên doanh,Công ty TNHH Quốc tế Liên doanh,-,128.668.690.193,,128668690193.0
Vinaconex - Taisei,Vinaconex - Taisei,Vinaconex - Taisei,,,,
Công ty Cổ phần Dịch vụ và Kỹ thuật Cơ,Vinaconex - Taisei > Công ty Cổ phần Dịch vụ và Kỹ thuật Cơ,Công ty Cổ phần Dịch vụ và Kỹ thuật Cơ,122.679.172.596,30.991.746.544,122679172596.0,30991746544.0
Điện Lạnh REE,Điện Lạnh REE,Điện Lạnh REE,,,,
Tổng Công ty Xây dựng Công trình Hàng không ACC,Điện Lạnh REE > Tổng Công ty Xây dựng Công trình Hàng không ACC,Tổng Công ty Xây dựng Công trình Hàng không ACC,68.623.698.466,-,68623698466.0,
Công ty Cổ phần Xây dựng và Kinh doanh Địa Óc Hòa Bình,Điện Lạnh REE > Công ty Cổ phần Xây dựng và Kinh doanh Địa Óc Hòa Bình,Công ty Cổ phần Xây dựng và Kinh doanh Địa Óc Hòa Bình,65.452.098.236,50.512.338.144,65452098236.0,50512338144.0
Công ty TNHH Thương mại Duy Anh,Điện Lạnh REE > Công ty TNHH Thương mại Duy Anh,Công ty TNHH Thương mại Duy Anh,67.648.883.537,23.492.646.362,67648883537.0,23492646362.0
Công ty TNHH Xây dựng Lưu Nguyễn,Điện Lạnh REE > Công ty TNHH Xây dựng Lưu Nguyễn,Công ty TNHH Xây dựng Lưu Nguyễn,52.251.177.629,-,52251177629.0,
Công ty Cổ phần Đầu tư Xây lắp Đầu khí IMICO,Điện Lạnh REE > Công ty Cổ phần Đầu tư Xây lắp Đầu khí IMICO,Công ty Cổ phần Đầu tư Xây lắp Đầu khí IMICO,34.998.542.151,11.414.429.689,34998542151.0,11414429689.0
Công ty TNHH Liên doanh Xây dựng VIC,Điện Lạnh REE > Công ty TNHH Liên doanh Xây dựng VIC,Công ty TNHH Liên doanh Xây dựng VIC,21.260.347.811,28.287.532.447,21260347811.0,28287532447.0
Công ty TNHH Autogrill VFS F&B,Điện Lạnh REE > Công ty TNHH Autogrill VFS F&B,Công ty TNHH Autogrill VFS F&B,19.906.487.518,17.860.735.698,19906487518.0,17860735698.0
Công ty Cổ phần Tập đoàn Quốc tế Đông Á,Điện Lạnh REE > Công ty Cổ phần Tập đoàn Quốc tế Đông Á,Công ty Cổ phần Tập đoàn Quốc tế Đông Á,18.388.125.646,18.388.125.646,18388125646.0,18388125646.0
JRP International Pte Ltd,Điện Lạnh REE > JRP International Pte Ltd,JRP International Pte Ltd,15.799.936.581,15.977.948.316,15799936581.0,15977948316.0
Công ty Cổ phần Xây dựng số 9,Điện Lạnh REE > Công ty Cổ phần Xây dựng số 9,Công ty Cổ phần Xây dựng số 9,14.775.114.956,-,14775114956.0,
Công ty Cổ phần HASKY,Điện Lạnh REE > Công ty Cổ phần HASKY,Công ty Cổ phần HASKY,14.370.467.574,-,14370467574.0,
Tổng Công ty Cổ phần Sông Hồng,Điện Lạnh REE > Tổng Công ty Cổ phần Sông Hồng,Tổng Công ty Cổ phần Sông Hồng,11.502.373.219,12.214.193.422,11502373219.0,12214193422.0
Tổng Công ty Xây dựng Công trình Giao thông 8 - CTCP,Điện Lạnh REE > Tổng Công ty Xây dựng Công trình Giao thông 8 - CTCP,Tổng Công ty Xây dựng Công trình Giao thông 8 - CTCP,10.146.617.244,10.210.001.560,10146617244.0,10210001560.0
Phải trả các đối tượng khác,Điện Lạnh REE > Phải trả các đối tượng khác,Phải trả các đối tượng khác,310.386.765.523,530.766.510.831,310386765523.0,530766510831.0
b. Phải trả các bên liên quan (Thuyết minh 36),Điện Lạnh REE > b. Phải trả các bên liên quan (Thuyết minh 36),b. Phải trả các bên liên quan (Thuyết minh 36),13.996.995.078,12.715.116.279,13996995078.0,12715116279.0
,,,1.150.871.885.677,1.133.590.882.595,1150871885677.0,1133590882595.0
