row_label_raw,row_label_full,col_0,31/12/2023 > Giá gốc VND,31/12/2023 > Giá trị ghi sổ VND,01/01/2023 > Giá gốc VND,01/01/2023 > Giá trị ghi sổ VND,numeric__31/12/2023 > Giá gốc VND,numeric__31/12/2023 > Giá trị ghi sổ VND,numeric__01/01/2023 > Giá gốc VND,numeric__01/01/2023 > Giá trị ghi sổ VND
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,1.656.157.765.873,1.656.157.765.873,2.322.100.000.000,2.322.100.000.000,1656157765873.0,1656157765873.0,2322100000000.0,2322100000000.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,1.656.157.765.873,1.656.157.765.873,2.322.100.000.000,2.322.100.000.000,1656157765873.0,1656157765873.0,2322100000000.0,2322100000000.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,-,-,-,-,,,,
Cộng,b) Dài hạn > Cộng,Cộng,1.656.157.765.873,1.656.157.765.873,2.322.100.000.000,2.322.100.000.000,1656157765873.0,1656157765873.0,2322100000000.0,2322100000000.0
