row_label_raw,row_label_full,col_0,Năm 2023VND,Năm 2022VND,numeric__Năm 2023VND,numeric__Năm 2022VND
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,409.279.188.734,1.414.526.135.994,409279188734.0,1414526135994.0
Các khoản chi phí không được khấu trừ,Các khoản chi phí không được khấu trừ,Các khoản chi phí không được khấu trừ,283.676.509.964,448.247.216.356,283676509964.0,448247216356.0
- Phí chậm nộp quỹ HTSX Doanh nghiệp,- Phí chậm nộp quỹ HTSX Doanh nghiệp,- Phí chậm nộp quỹ HTSX Doanh nghiệp,-,65.236.168.265,,65236168265.0
- Các khoản chi phí không hợp lý khác,- Các khoản chi phí không hợp lý khác,- Các khoản chi phí không hợp lý khác,14.108.172.140,110.722.917.231,14108172140.0,110722917231.0
- Các khoản trích lập dự phòng,- Các khoản trích lập dự phòng,- Các khoản trích lập dự phòng,269.568.337.824,272.288.130.860,269568337824.0,272288130860.0
Các khoản thu nhập không chịu thuế TNDN,Các khoản thu nhập không chịu thuế TNDN,Các khoản thu nhập không chịu thuế TNDN,550.756.365.176,294.444.058.080,550756365176.0,294444058080.0
Cổ tức lợi nhuận được chia,Cổ tức lợi nhuận được chia,Cổ tức lợi nhuận được chia,550.756.365.176,294.444.058.080,550756365176.0,294444058080.0
Các khoản điều chỉnh tăng chi phí được trừ,Các khoản điều chỉnh tăng chi phí được trừ,Các khoản điều chỉnh tăng chi phí được trừ,79.537.222.685,70.502.660.243,79537222685.0,70502660243.0
- Lãi vay không được trừ theo Nghị định,- Lãi vay không được trừ theo Nghị định,- Lãi vay không được trừ theo Nghị định,-,70.502.660.243,,70502660243.0
132/2020/NĐ-CP đã bị loại các năm trước,132/2020/NĐ-CP đã bị loại các năm trước,132/2020/NĐ-CP đã bị loại các năm trước,,,,
- Chi phí tái cấu trúc đã nộp thuế năm 2022,132/2020/NĐ-CP đã bị loại các năm trước > - Chi phí tái cấu trúc đã nộp thuế năm 2022,- Chi phí tái cấu trúc đã nộp thuế năm 2022,1.590.070.417,-,1590070417.0,
- Hoàn nhập dự phòng các khoản nợ,132/2020/NĐ-CP đã bị loại các năm trước > - Hoàn nhập dự phòng các khoản nợ,- Hoàn nhập dự phòng các khoản nợ,77.947.152.268,-,77947152268.0,
Chuyển lỗ từ các năm trước,132/2020/NĐ-CP đã bị loại các năm trước > Chuyển lỗ từ các năm trước,Chuyển lỗ từ các năm trước,-,488.065.446.960,,488065446960.0
Tổng thu nhập chịu thuế trong năm,132/2020/NĐ-CP đã bị loại các năm trước > Tổng thu nhập chịu thuế trong năm,Tổng thu nhập chịu thuế trong năm,62.662.110.837,1.009.761.187.067,62662110837.0,1009761187067.0
Thuế suất thuế thu nhập doanh nghiệp hiện hành,132/2020/NĐ-CP đã bị loại các năm trước > Thuế suất thuế thu nhập doanh nghiệp hiện hành,Thuế suất thuế thu nhập doanh nghiệp hiện hành,20%,20%,0.2,0.2
Thuế TNDN phải trả ước tính,132/2020/NĐ-CP đã bị loại các năm trước > Thuế TNDN phải trả ước tính,Thuế TNDN phải trả ước tính,12.532.422.167,201.952.237.413,12532422167.0,201952237413.0
Tổng chi phí thuế TNDN hiện hành,132/2020/NĐ-CP đã bị loại các năm trước > Tổng chi phí thuế TNDN hiện hành,Tổng chi phí thuế TNDN hiện hành,12.532.422.167,201.952.237.413,12532422167.0,201952237413.0
