row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2017triệu đồng,Ngày 31 tháng 12năm 2016(trình bày lại)triệu đồng,numeric__Ngày 31 tháng 12năm 2017triệu đồng,numeric__Ngày 31 tháng 12năm 2016(trình bày lại)triệu đồng
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,64.933.530,65.162.357,64933530.0,65162357.0
Nợ cần chú ý,Nợ cần chú ý,Nợ cần chú ý,-,-,,
Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,-,-,,
Nợ nghi ngờ,Nợ dưới tiêu chuẩn > Nợ nghi ngờ,Nợ nghi ngờ,240.850,-,240850.0,
Nợ có khả năng mất vốn,Nợ dưới tiêu chuẩn > Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,240.000,-,240000.0,
,,,65.414.380,65.162.357,65414380.0,65162357.0
