row_label_raw,row_label_full,col_0,Ảnh hưởng,Ảnh hưởng_1,numeric__Ảnh hưởng,numeric__Ảnh hưởng_1
,,,Số tiền triệu đồng,Tỷ lệ trên lợi nhuận trước thuế %,,
Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,,
Thu nhập từ góp vốn mua cổ phần,Khoản mục có biến động chủ yếu > Thu nhập từ góp vốn mua cổ phần,Thu nhập từ góp vốn mua cổ phần,592.571,"78,75",592571.0,78.75
Lãi thuần từ hoạt động dịch vụ,Khoản mục có biến động chủ yếu > Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,157.175,"20,89",157175.0,20.89
,,,749.746,"99,64",749746.0,99.64
