row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2017triệu đồng,Ngày 31 tháng 12năm 2016(trình bày lại)triệu đồng,numeric__Ngày 31 tháng 12năm 2017triệu đồng,numeric__Ngày 31 tháng 12năm 2016(trình bày lại)triệu đồng
Vật liệu và công cụ,Vật liệu và công cụ,Vật liệu và công cụ,193.325,161.463,193325.0,161463.0
Chi phí trả trước chờ phân bổ,Chi phí trả trước chờ phân bổ,Chi phí trả trước chờ phân bổ,2.990.175,2.842.264,2990175.0,2842264.0
Lợi thế thương mại (Thuyết minh số 17),Lợi thế thương mại (Thuyết minh số 17),Lợi thế thương mại (Thuyết minh số 17),2.722,4.537,2722.0,4537.0
Tài sản Có khác,Tài sản Có khác,Tài sản Có khác,10.911,2.124,10911.0,2124.0
,,,3.197.133,3.010.388,3197133.0,3010388.0
