row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2017triệu đồng,Ngày 31 tháng 12năm 2016triệu đồng,numeric__Ngày 31 tháng 12năm 2017triệu đồng,numeric__Ngày 31 tháng 12năm 2016triệu đồng
Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,2.910.939,1.502.806,2910939.0,1502806.0
Đã niêm yết,Đã niêm yết,Đã niêm yết,2.910.939,1.502.806,2910939.0,1502806.0
Chưa niêm yết,Chưa niêm yết,Chưa niêm yết,-,-,,
Chứng khoán Vốn,Chưa niêm yết > Chứng khoán Vốn,Chứng khoán Vốn,671.504,471.864,671504.0,471864.0
Đã niêm yết,Chưa niêm yết > Đã niêm yết,Đã niêm yết,310.642,57.810,310642.0,57810.0
Chưa niêm yết,Chưa niêm yết > Chưa niêm yết,Chưa niêm yết,360.862,414.054,360862.0,414054.0
Chứng khoán kinh doanh khác,Chưa niêm yết > Chứng khoán kinh doanh khác,Chứng khoán kinh doanh khác,20.000,-,20000.0,
Đã niêm yết,Đã niêm yết,Đã niêm yết,-,-,,
Chưa niêm yết,Đã niêm yết > Chưa niêm yết,Chưa niêm yết,20.000,-,20000.0,
,,,3.602.443,1.974.670,3602443.0,1974670.0
