row_label_raw,row_label_full,col_0,Dự phòng chung triệu đồng,Dự phòng cụ thể triệu đồng,Tổng cộng triệu đồng,numeric__Dự phòng chung triệu đồng,numeric__Dự phòng cụ thể triệu đồng,numeric__Tổng cộng triệu đồng
Số dư tại ngày 1 tháng 1 năm 2016,Số dư tại ngày 1 tháng 1 năm 2016,Số dư tại ngày 1 tháng 1 năm 2016,3.815.343,734.368,4.549.711,3815343.0,734368.0,4549711.0
Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,1.078.859,1.941.080,3.019.939,1078859.0,1941080.0,3019939.0
Sử dụng dự phòng xử lý rủi ro tín dụng,Sử dụng dự phòng xử lý rủi ro tín dụng,Sử dụng dự phòng xử lý rủi ro tín dụng,-,(671.079),(671.079),,-671079.0,-671079.0
Số dư tại ngày 31 tháng 12 năm 2016(trình bày lại),Số dư tại ngày 31 tháng 12 năm 2016(trình bày lại),Số dư tại ngày 31 tháng 12 năm 2016(trình bày lại),4.894.202,2.004.369,6.898.571,4894202.0,2004369.0,6898571.0
