row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2017triệu đồng,Ngày 31 tháng 12năm 2016(trình bày lại)triệu đồng,numeric__Ngày 31 tháng 12năm 2017triệu đồng,numeric__Ngày 31 tháng 12năm 2016(trình bày lại)triệu đồng
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,778.049.805,648.968.336,778049805.0,648968336.0
Nợ cần chú ý,Nợ cần chú ý,Nợ cần chú ý,3.627.123,6.037.104,3627123.0,6037104.0
Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,1.243.379,2.350.744,1243379.0,2350744.0
Nợ nghi ngờ,Nợ nghi ngờ,Nợ nghi ngờ,2.550.738,811.889,2550738.0,811889.0
Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,5.217.014,3.819.724,5217014.0,3819724.0
,,,790.688.059,661.987.797,790688059.0,661987797.0
