row_label_raw,row_label_full,col_0,Kỳ phiếu triệu đồng,Trái phiếu vô danh triệu đồng,Trái phiếu ghi số triệu đồng,Chứng chỉ tiến gửi triệu đồng,Tổng triệu đồng,numeric__Kỳ phiếu triệu đồng,numeric__Trái phiếu vô danh triệu đồng,numeric__Trái phiếu ghi số triệu đồng,numeric__Chứng chỉ tiến gửi triệu đồng,numeric__Tổng triệu đồng
Dưới 12 tháng,Dưới 12 tháng,Dưới 12 tháng,219,-,-,-,219,219.0,,,,219.0
- Bằng VND,- Bằng VND,- Bằng VND,219,-,-,-,219,219.0,,,,219.0
Từ 12 tháng đến 5 năm,Từ 12 tháng đến 5 năm,Từ 12 tháng đến 5 năm,-,166,2.000.000,1.388,2.001.554,,166.0,2000000.0,1388.0,2001554.0
- Bằng VND,- Bằng VND,- Bằng VND,-,166,2.000.000,540,2.000.706,,166.0,2000000.0,540.0,2000706.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,-,-,-,848,848,,,,848.0,848.0
Trên 5 năm,Trên 5 năm,Trên 5 năm,-,-,20.500.000,-,20.500.000,,,20500000.0,,20500000.0
- Bằng VND,- Bằng VND,- Bằng VND,-,-,20.500.000,-,20.500.000,,,20500000.0,,20500000.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,219,166,22.500.000,1.388,22.501.773,219.0,166.0,22500000.0,1388.0,22501773.0
