row_label_raw,row_label_full,col_0,Ngày 31 tháng12 năm 2017triệu đồng,Ngày 31 tháng 12năm 2016triệu đồng,numeric__Ngày 31 tháng12 năm 2017triệu đồng,numeric__Ngày 31 tháng 12năm 2016triệu đồng
"Vốn tài trợ, ủy thác đầu tư, cho vay bằng VND","Vốn tài trợ, ủy thác đầu tư, cho vay bằng VND","Vốn tài trợ, ủy thác đầu tư, cho vay bằng VND",827.515,808.445,827515.0,808445.0
"Vốn tài trợ, ủy thác đầu tư, cho vay bằng ngoại tệ","Vốn tài trợ, ủy thác đầu tư, cho vay bằng ngoại tệ","Vốn tài trợ, ủy thác đầu tư, cho vay bằng ngoại tệ",5.536.643,5.267.023,5536643.0,5267023.0
,,,6.364.158,6.075.468,6364158.0,6075468.0
