row_label_raw,row_label_full,col_0,2017triệu đồng,2016(trình bày lại)triệu đồng,numeric__2017triệu đồng,numeric__2016(trình bày lại)triệu đồng
Lợi nhuận thuần của chủ sở hữu,Lợi nhuận thuần của chủ sở hữu,Lợi nhuận thuần của chủ sở hữu,7.432.363,6.745.227,7432363.0,6745227.0
"Trích lập các quỹ khen thưởng, phúc lợi (*)","Trích lập các quỹ khen thưởng, phúc lợi (*)","Trích lập các quỹ khen thưởng, phúc lợi (*)",(1.674.873),(1.412.266),-1674873.0,-1412266.0
Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,5.757.490,5.332.961,5757490.0,5332961.0
