row_label_raw,row_label_full,Chỉ tiêu,Năm 2016Trình bày lại(Sau điều chỉnh của KTNN),Năm 2016Số đã công bố(Sau kiểm toán của Kiểm toán độc lập),Điều chỉnh,numeric__Năm 2016Trình bày lại(Sau điều chỉnh của KTNN),numeric__Năm 2016Số đã công bố(Sau kiểm toán của Kiểm toán độc lập),numeric__Điều chỉnh
Các khoản nợ khác,Các khoản nợ khác,Các khoản nợ khác,113.315.388,113.354.267,(38.879),113315388.0,113354267.0,-38879.0
Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,103.133.103,103.171.982,(38.879),103133103.0,103171982.0,-38879.0
Tổng nợ phàl trả,Tổng nợ phàl trả,Tổng nợ phàl trả,888.260.741,888.299.620,(38.879),888260741.0,888299620.0,-38879.0
Vốn chủ sở hữu,Vốn chủ sở hữu,Vốn chủ sở hữu,60.306.764,60.399.403,(92.639),60306764.0,60399403.0,-92639.0
Lợi nhuận chưa phân phối,Lợi nhuận chưa phân phối,Lợi nhuận chưa phân phối,6.990.755,7.083.394,(92.639),6990755.0,7083394.0,-92639.0
TỔNG NỘ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,TỔNG NỘ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,TỔNG NỘ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,948.567.505,948.699.023,(131.518),948567505.0,948699023.0,-131518.0
