row_label_raw,row_label_full,col_0,col_1,2021VND,2020VND,numeric__col_1,numeric__2021VND,numeric__2020VND
(v),(v),(v),Mua hàng hóa và dịch vụ,,,,,
(v),(v) > (v),(v),Công ty Cổ phần Cảng Xanh VIP,98.875.000,6.440.000,,98875000.0,6440000.0
(v),(v) > (v),(v),Công ty Cổ phần Đầu tư Dịch vụ và Phát triển Xanh,2.077.449.640,404.589.013,,2077449640.0,404589013.0
(v),(v) > (v),(v),Công ty Cổ phần Container Miền Trung,90.855.117,107.799.994,,90855117.0,107799994.0
(v),(v) > (v),(v),Công ty TNHH Một thành viên Dịch vụ Cảng Xanh,12.662.937.423,3.445.886.667,,12662937423.0,3445886667.0
(v),(v) > (v),(v),Công ty TNHH Một thành viên Vận tải biển Ngôi sao Xanh,6.815.172.367,8.159.156.322,,6815172367.0,8159156322.0
(v),(v) > (v),(v),Công ty TNHH Một thành viên Trung tâm Logistics Xanh,1.788.796.240,197.506.400,,1788796240.0,197506400.0
(v),(v) > (v),(v),,23.534.085.787,12.321.378.396,,23534085787.0,12321378396.0
(vi),(vi),(vi),"Lợi nhuận được chia từ các công ty con, công ty liên kết (Thuyết minh 19)",,,,,
(vi),(vi) > (vi),(vi),Công ty Cổ phần Cảng Xanh VIP,141.075.000.000,47.025.000.000,,141075000000.0,47025000000.0
(vi),(vi) > (vi),(vi),Công ty Cổ phần Đầu tư Dịch vụ và Phát triển Xanh,13.668.000.000,8.040.000.000,,13668000000.0,8040000000.0
(vi),(vi) > (vi),(vi),Công ty Cổ phần Container Miền Trung,2.379.000.000,2.379.000.000,,2379000000.0,2379000000.0
(vi),(vi) > (vi),(vi),Công ty TNHH Một thành viên Dịch vụ Cảng Xanh,45.590.257.518,-,,45590257518.0,
(vi),(vi) > (vi),(vi),Công ty TNHH Một thành viên Trung tâm Logistics Xanh,14.881.230.598,-,,14881230598.0,
(vi),(vi) > (vi),(vi),Công ty TNHH Một thành viên Vận tải biển Ngôi sao Xanh,13.257.372.866,14.214.489.746,,13257372866.0,14214489746.0
(vi),(vi) > (vi),(vi),Công ty Cổ phần Cảng Logistics Cảng Đà Nẵng,1.998.000.000,1.998.000.000,,1998000000.0,1998000000.0
(vi),(vi) > (vi),(vi),Công ty Cổ phần Cảng Dịch vụ Dầu khí Đình Vũ,6.174.140.000,-,,6174140000.0,
(vi),(vi) > (vi),(vi),,239.023.000.982,73.656.489.746,,239023000982.0,73656489746.0
(vii),(vii),(vii),Thu hộ trả hộ về thường hoàn thành kế hoạch cho nhân sự các công ty con,,,,,
(vii),(vii) > (vii),(vii),Công ty Cổ phần Cảng Xanh VIP,1.411.500.000,1.216.000.000,,1411500000.0,1216000000.0
(vii),(vii) > (vii),(vii),Công ty Cổ phần Đầu tư Dịch vụ và Phát triển Xanh,1.241.500.000,1.065.000.000,,1241500000.0,1065000000.0
(vii),(vii) > (vii),(vii),Công ty Cổ phần Container Miền Trung,785.000.000,935.000.000,,785000000.0,935000000.0
(vii),(vii) > (vii),(vii),Công ty TNHH Một thành viên Vận tải biển Ngôi sao Xanh,3.215.500.000,1.369.000.000,,3215500000.0,1369000000.0
(vii),(vii) > (vii),(vii),Công ty TNHH Một thành viên Dịch vụ Cảng Xanh,2.621.500.000,5.058.402.631,,2621500000.0,5058402631.0
(vii),(vii) > (vii),(vii),Công ty TNHH Một thành viên Trung tâm Logistics Xanh,2.132.500.000,1.013.000.000,,2132500000.0,1013000000.0
(vii),(vii) > (vii),(vii),,11.407.500.000,10.656.402.631,,11407500000.0,10656402631.0
(viii),(viii),(viii),Thu hộ trả hộ về tiền ứng hộ Covid-19,,,,,
(viii),(viii) > (viii),(viii),Công ty Cổ phần Cảng Xanh VIP,1.000.000.000,-,,1000000000.0,
(viii),(viii) > (viii),(viii),Công ty Cổ phần Đầu tư Dịch vụ và Phát triển Xanh,500.000.000,-,,500000000.0,
(viii),(viii) > (viii),(viii),Công ty TNHH Một thành viên Dịch vụ Cảng Xanh,1.000.000.000,-,,1000000000.0,
(viii),(viii) > (viii),(viii),Công ty TNHH Một thành viên Vận tải biển Ngôi sao Xanh,1.000.000.000,-,,1000000000.0,
(viii),(viii) > (viii),(viii),Công ty TNHH Một thành viên Trung tâm Logistics Xanh,500.000.000,-,,500000000.0,
(viii),(viii) > (viii),(viii),,4.000.000.000,-,,4000000000.0,
