row_label_raw,row_label_full,col_0,col_1,2021VND,2020VND,numeric__col_1,numeric__2021VND,numeric__2020VND
(ix),(ix),(ix),Nhận tiền trả gốc vay,,,,,
(ix),(ix) > (ix),(ix),Công ty Cổ phần Cảng Xanh VIP,-,43.817.388.847,,,43817388847.0
(ix),(ix) > (ix),(ix),Công ty Cổ phần Đầu tư Dịch vụ và Phát triển Xanh,15.237.037.038,49.540.740.740,,15237037038.0,49540740740.0
(ix),(ix) > (ix),(ix),Công ty TNHH Một thành viên Vận tải biển Ngôi sao Xanh,5.707.070.699,4.040.404.044,,5707070699.0,4040404044.0
(ix),(ix) > (ix),(ix),Công ty Cổ phần Container Miền Trung,5.210.526.320,5.157.894.726,,5210526320.0,5157894726.0
(ix),(ix) > (ix),(ix),,26.154.634.057,102.556.428.357,,26154634057.0,102556428357.0
(x),(x),(x),Lãi cho vay (Thuyết minh 19),,,,,
(x),(x) > (x),(x),Công ty Cổ phần Container Miền Trung,382.825.516,909.233.811,,382825516.0,909233811.0
(x),(x) > (x),(x),Công ty TNHH Một thành viên Vận tải biển Ngôi sao Xanh,138.784.108,514.437.261,,138784108.0,514437261.0
(x),(x) > (x),(x),Công ty Cổ phần Đầu tư Dịch vụ và Phát triển Xanh,360.372.064,4.112.412.520,,360372064.0,4112412520.0
(x),(x) > (x),(x),Công ty Cổ phần Cảng Xanh VIP,-,3.023.766.375,,,3023766375.0
(x),(x) > (x),(x),,881.981.688,8.559.849.967,,881981688.0,8559849967.0
(xi),(xi),(xi),Giao dịch góp vốn,,,,,
(xi),(xi) > (xi),(xi),Công ty TNHH Một thành viên Dịch vụ Cảng Xanh,-,110.000.000.000,,,110000000000.0
