row_label_raw,row_label_full,col_0,31/12/2021Cổ phiếu phổ thông,31/12/2020Cổ phiếu phổ thông,numeric__31/12/2021Cổ phiếu phổ thông,numeric__31/12/2020Cổ phiếu phổ thông
Số lượng cổ phiếu đăng ký,Số lượng cổ phiếu đăng ký,Số lượng cổ phiếu đăng ký,110.028.154,55.122.798,110028154.0,55122798.0
Số lượng cổ phiếu đã phát hành,Số lượng cổ phiếu đã phát hành,Số lượng cổ phiếu đã phát hành,110.028.154,55.122.798,110028154.0,55122798.0
Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,110.028.154,55.122.798,110028154.0,55122798.0
