row_label_raw,row_label_full,col_0,2018Triệu đồng,2017Triệu đồng,numeric__2018Triệu đồng,numeric__2017Triệu đồng
Thu nhập lãi tiền gửi,Thu nhập lãi tiền gửi,Thu nhập lãi tiền gửi,2.734.275,2.059.262,2734275.0,2059262.0
Thu nhập lãi cho vay khách hàng,Thu nhập lãi cho vay khách hàng,Thu nhập lãi cho vay khách hàng,72.938.358,62.610.572,72938358.0,62610572.0
Thu lãi từ chứng khoán Nợ,Thu lãi từ chứng khoán Nợ,Thu lãi từ chứng khoán Nợ,9.740.879,9.614.101,9740879.0,9614101.0
- Thu lãi từ chứng khoán kinh doanh,- Thu lãi từ chứng khoán kinh doanh,- Thu lãi từ chứng khoán kinh doanh,343.783,316.310,343783.0,316310.0
- Thu lãi từ chứng khoán đầu tư,- Thu lãi từ chứng khoán đầu tư,- Thu lãi từ chứng khoán đầu tư,9.397.096,9.297.791,9397096.0,9297791.0
Thu từ nghiệp vụ bảo lãnh,Thu từ nghiệp vụ bảo lãnh,Thu từ nghiệp vụ bảo lãnh,1.700.872,1.469.725,1700872.0,1469725.0
Thu khác từ hoạt động tín dụng,Thu khác từ hoạt động tín dụng,Thu khác từ hoạt động tín dụng,373.308,260.908,373308.0,260908.0
,,,87.487.692,76.014.568,87487692.0,76014568.0
