row_label_raw,row_label_full,col_0,31/12/2018,31/12/2018_1,31/12/2017,31/12/2017_1,numeric__31/12/2018,numeric__31/12/2018_1,numeric__31/12/2017,numeric__31/12/2017_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,27.843.632,"2,91%",36.692.087,"4,40%",27843632.0,0.0291,36692087.0,0.044000000000000004
Công ty TNHH trên một thành viên với vốn Nhà nước trên 50%,Công ty TNHH trên một thành viên với vốn Nhà nước trên 50%,Công ty TNHH trên một thành viên với vốn Nhà nước trên 50%,2.951.862,"0,31%",2.692.770,"0,32%",2951862.0,0.0031,2692770.0,0.0032
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,236.981.746,"24,80%",205.113.922,"24,58%",236981746.0,0.248,205113922.0,0.2458
Công ty cổ phần vốn Nhà nước trên 50%,Công ty cổ phần vốn Nhà nước trên 50%,Công ty cổ phần vốn Nhà nước trên 50%,54.332.585,"5,69%",52.702.679,"6,32%",54332585.0,0.056900000000000006,52702679.0,0.0632
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,301.179.229,"31,53%",273.926.486,"32,83%",301179229.0,0.3153,273926486.0,0.3283
Công ty hợp danh Doanh nghiệp có vốn đầu tư nước ngoài,Công ty hợp danh Doanh nghiệp có vốn đầu tư nước ngoài,Công ty hợp danh Doanh nghiệp có vốn đầu tư nước ngoài,1.063,"0,00%",9.316,"0,00%",1063.0,0.0,9316.0,0.0
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,1 258 470,"1,97%",15.495.677,"1,86%",,0.0197,15495677.0,0.018600000000000002
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",311.098.775,"0,13%",1.435.668,"0,17%",311098775.0,0.0013,1435668.0,0.0017000000000000001
"Đơn vị hành chính sự nghiệp, Đắng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đắng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đắng, đoàn thể và hiệp hội",979.517,"32,56%",244.819.596,"29,34%",979517.0,0.3256,244819596.0,0.2934
Khác,Khác,Khác,-,"0,10%",1.506.672,"0,18%",,0.001,1506672.0,0.0018
,,,955.456.247,"0,00%",40.326,"0,00%",955456247.0,0.0,40326.0,0.0
