row_label_raw,row_label_full,col_0,col_1,2018Triệu đồng,2017Triệu đồng,numeric__col_1,numeric__2018Triệu đồng,numeric__2017Triệu đồng
I.,I.,I.,Tổng số nhân viên bình quân (người),23.250,23.482,,23250.0,23482.0
II.,II.,II.,Thu nhập của nhân viên (Triệu đồng),,,,,
II.,II. > II.,II.,1. Tổng thu nhập,7.054.222,6.763.912,,7054222.0,6763912.0
II.,II. > II.,II.,2. Thu nhập bình quân tháng,"25,28","24,00",,25.28,24.0
