row_label_raw,row_label_full,col_0,Công ty con Triệu đồng,Công ty liên doanh Triệu đồng,Đầu tư dài hạn khác Triệu đồng,Tổng Triệu đồng,numeric__Công ty con Triệu đồng,numeric__Công ty liên doanh Triệu đồng,numeric__Đầu tư dài hạn khác Triệu đồng,numeric__Tổng Triệu đồng
Số dư tại ngày 1/1/2017,Số dư tại ngày 1/1/2017,Số dư tại ngày 1/1/2017,102.000,81.549,89.956,273.505,102000.0,81549.0,89956.0,273505.0
Trích lập/(Hoàn nhập) trong năm,Trích lập/(Hoàn nhập) trong năm,Trích lập/(Hoàn nhập) trong năm,6.927,(19.531),(28.339),(40.943),6927.0,-19531.0,-28339.0,-40943.0
Số dư tại ngày 31/12/2017,Số dư tại ngày 31/12/2017,Số dư tại ngày 31/12/2017,108.927,62.018,61.617,232.562,108927.0,62018.0,61617.0,232562.0
Trích lập/(Hoàn nhập) trong năm,Trích lập/(Hoàn nhập) trong năm,Trích lập/(Hoàn nhập) trong năm,4.448,(18.666),1.714,(12.504),4448.0,-18666.0,1714.0,-12504.0
Số dư tại ngày 31/12/2018,Số dư tại ngày 31/12/2018,Số dư tại ngày 31/12/2018,113.375,43.352,63.331,220.058,113375.0,43352.0,63331.0,220058.0
