row_label_raw,row_label_full,col_0,Nguyên giá/Giá hợp lý khi ghi nhận ban đầu Triệu đồng,Giá trị khấu hao lũy kế Triệu đồng,Giá trị còn lại Triệu đồng,numeric__Nguyên giá/Giá hợp lý khi ghi nhận ban đầu Triệu đồng,numeric__Giá trị khấu hao lũy kế Triệu đồng,numeric__Giá trị còn lại Triệu đồng
TSCĐ vô hình chiếm tỷ trọng lớn trong tổng tài sản,TSCĐ vô hình chiếm tỷ trọng lớn trong tổng tài sản,TSCĐ vô hình chiếm tỷ trọng lớn trong tổng tài sản,4.803.283,983.680,3.819.603,4803283.0,983680.0,3819603.0
Nguyên giá của TSCĐ vô hình khấu hao hết nhưng vẫn còn sử dụng,Nguyên giá của TSCĐ vô hình khấu hao hết nhưng vẫn còn sử dụng,Nguyên giá của TSCĐ vô hình khấu hao hết nhưng vẫn còn sử dụng,322.973,322.973,-,322973.0,322973.0,
