row_label_raw,row_label_full,Vốn điều lệTriệu đồng,Thặng dư vốn cổ phầnTriệu đồng,Quỹ dự phòng tài chínhTriệu đồng,Quỹ dự trữ bổ sung VĐLTriệu đồng,Lợi nhuận chưa phân phốiTriệu đồng,Tổng cộngTriệu đồng,numeric__Thặng dư vốn cổ phầnTriệu đồng,numeric__Quỹ dự phòng tài chínhTriệu đồng,numeric__Quỹ dự trữ bổ sung VĐLTriệu đồng,numeric__Lợi nhuận chưa phân phốiTriệu đồng,numeric__Tổng cộngTriệu đồng
34.187.153,34.187.153,34.187.153,30.306,2.849.291,1.426.024,5.891.259,44.384.033,30306.0,2849291.0,1426024.0,5891259.0,44384033.0
-,-,-,-,-,-,7.175.037,7.175.037,,,,7175037.0,7175037.0
-,-,-,-,79.316(515),39.658,(260.618),(141.644)(515),,,39658.0,-260618.0,
-,-,-,-,-,-,-,(1.750.000),,,,,-1750000.0
-,-,-,-,-,-,846,846,,,,846.0,846.0
34.187.153,34.187.153,34.187.153,30.306,2.928.092,1.465.682,11.056.524,49.667.757,30306.0,2928092.0,1465682.0,11056524.0,49667757.0
