row_label_raw,row_label_full,col_0,Dự phòng cụ thể Triệu VND,Dự phòng chung Triệu VND,Tổng cộng Triệu VND,numeric__Dự phòng cụ thể Triệu VND,numeric__Dự phòng chung Triệu VND,numeric__Tổng cộng Triệu VND
Số dư tại ngày 1 tháng 1 năm 2016,Số dư tại ngày 1 tháng 1 năm 2016,Số dư tại ngày 1 tháng 1 năm 2016,542.768,971.337,1.514.105,542768.0,971337.0,1514105.0
Trích lập trong năm (Thuyết minh 30),Trích lập trong năm (Thuyết minh 30),Trích lập trong năm (Thuyết minh 30),550.628,236.572,787.200,550628.0,236572.0,787200.0
Sử dụng trong năm,Sử dụng trong năm,Sử dụng trong năm,(530.852),-,(530.852),-530852.0,,-530852.0
Số dư tại ngày 31 tháng 12 năm 2016,Số dư tại ngày 31 tháng 12 năm 2016,Số dư tại ngày 31 tháng 12 năm 2016,562.544,1.207.909,1.770.453,562544.0,1207909.0,1770453.0
Trích lập trong năm (Thuyết minh 30),Trích lập trong năm (Thuyết minh 30),Trích lập trong năm (Thuyết minh 30),1.332.526,222.328,1.554.854,1332526.0,222328.0,1554854.0
Sử dụng trong năm,Sử dụng trong năm,Sử dụng trong năm,(1.581.297),-,(1.581.297),-1581297.0,,-1581297.0
Số dư tại ngày 31 tháng 12 năm 2017,Số dư tại ngày 31 tháng 12 năm 2017,Số dư tại ngày 31 tháng 12 năm 2017,313.773,1.430.237,1.744.010,313773.0,1430237.0,1744010.0
