row_label_raw,row_label_full,col_0,Thuyết minh,31.12.2017 Triệu VND,31.12.2016 Triệu VND,numeric__Thuyết minh,numeric__31.12.2017 Triệu VND,numeric__31.12.2016 Triệu VND
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,11.2,2.140.000,2.140.000,112.0,2140000.0,2140000.0
Đầu tư vào công ty liên doanh,Đầu tư vào công ty liên doanh,Đầu tư vào công ty liên doanh,11.3,1.000,1.000,113.0,1000.0,1000.0
Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,11.3,200,200,113.0,200.0,200.0
Đầu tư dài hạn khác,Đầu tư dài hạn khác,Đầu tư dài hạn khác,11.4,193.927,199.537,114.0,193927.0,199537.0
Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,11.5,(5.553),(10.969),115.0,-5553.0,-10969.0
,,,,2.329.574,2.329.768,,2329574.0,2329768.0
