row_label_raw,row_label_full,col_0,Dự phòng cụ thểTriệu VND,numeric__Dự phòng cụ thểTriệu VND
Số dư tại ngày 1 tháng 1 năm 2016,Số dư tại ngày 1 tháng 1 năm 2016,Số dư tại ngày 1 tháng 1 năm 2016,200.141,200141.0
Hoàn nhập trong năm (Thuyết minh 30),Hoàn nhập trong năm (Thuyết minh 30),Hoàn nhập trong năm (Thuyết minh 30),(28.261),-28261.0
Số dư tại ngày 31 tháng 12 năm 2016,Số dư tại ngày 31 tháng 12 năm 2016,Số dư tại ngày 31 tháng 12 năm 2016,171.880,171880.0
Hoàn nhập trong năm (Thuyết minh 30),Hoàn nhập trong năm (Thuyết minh 30),Hoàn nhập trong năm (Thuyết minh 30),(18.119),-18119.0
Số dư tại ngày 31 tháng 12 năm 2017,Số dư tại ngày 31 tháng 12 năm 2017,Số dư tại ngày 31 tháng 12 năm 2017,153.761,153761.0
