row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGẮN HẠN,,1.927.593.778.233,1.698.397.280.793,,,1927593778233.0,1698397280793.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,95.107.266.384,181.460.953.377,,4.0,95107266384.0,181460953377.0
111,111,111,1. Tiền,,35.686.932.332,80.621.312.499,,,35686932332.0,80621312499.0
112,112,112,2. Các khoản tương đương tiền,,59.420.334.052,100.839.640.878,,,59420334052.0,100839640878.0
120,120,120,II. Đầu tư tài chính ngắn hạn,5,1.114.638.951.603,728.006.983.612,,5.0,1114638951603.0,728006983612.0
121,121,121,1. Chứng khoán kinh doanh,,629.907.434.246,518.593.624.818,,,629907434246.0,518593624818.0
123,123,123,2. Đầu tư nấm giữ đến ngày đáo hạn,,484.731.517.357,209.413.358.794,,,484731517357.0,209413358794.0
130,130,130,III. Các khoản phải thu ngắn hạn,,355.495.150.967,339.594.808.178,,,355495150967.0,339594808178.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6.1,250.888.945.019,246.971.999.904,,61.0,250888945019.0,246971999904.0
132,132,132,2. Trả trước cho người bán,6.2,16.738.836.783,17.096.896.338,,62.0,16738836783.0,17096896338.0
135,135,135,3. Phải thu về cho vay ngắn hạn,7,56.299.901.708,64.999.901.708,,7.0,56299901708.0,64999901708.0
136,136,136,4. Phải thu ngắn hạn khác,8,109.626.962.731,87.780.912.646,,8.0,109626962731.0,87780912646.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,9,(78.059.495.274),(77.254.902.418),,9.0,-78059495274.0,-77254902418.0
140,140,140,IV. Hàng tồn kho,10,356.710.958.390,448.049.882.624,,10.0,356710958390.0,448049882624.0
141,141,141,1. Hàng tồn kho,,366.935.159.154,458.274.083.388,,,366935159154.0,458274083388.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(10.224.200.764),(10.224.200.764),,,-10224200764.0,-10224200764.0
150,150,150,V. Tài sản ngắn hạn khác,,5.641.450.889,1.284.653.002,,,5641450889.0,1284653002.0
151,151,151,1. Chi phí trả trước ngắn hạn,,1.276.622.395,1.284.653.002,,,1276622395.0,1284653002.0
153,153,153,2. Thuế và các khoản khác phải thu Nhà nước,,4.364.828.494,-,,,4364828494.0,
