row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2025,Ngày 31 tháng 12 năm 2025_1,Ngày 31 tháng 12 năm 2025_2,Ngày 31 tháng 12 năm 2024,Ngày 31 tháng 12 năm 2024_1,Ngày 31 tháng 12 năm 2024_2,numeric__Ngày 31 tháng 12 năm 2025,numeric__Ngày 31 tháng 12 năm 2025_1,numeric__Ngày 31 tháng 12 năm 2025_2,numeric__Ngày 31 tháng 12 năm 2024,numeric__Ngày 31 tháng 12 năm 2024_1,numeric__Ngày 31 tháng 12 năm 2024_2
,,,Tổng số,Cổ phiếu thường,Cổ phiếu ưu đãi,Tổng số,Cổ phiếu thường,Cổ phiếu ưu đãi,,,,,,
Vốn góp của cổ đông,Vốn góp của cổ đông,Vốn góp của cổ đông,3.699.630.350.000,3.699.630.350.000,-,3.363.315.290.000,3.363.315.290.000,-,3699630350000.0,3699630350000.0,,3363315290000.0,3363315290000.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.699.630.350.000,3.699.630.350.000,-,3.363.315.290.000,3.363.315.290.000,-,3699630350000.0,3699630350000.0,,3363315290000.0,3363315290000.0,
